Autor,Data_traducao,Group,Section,Subgroup,Versao_Uniclass,versao_secclas,_id,code_item,code_tabela,tabela_id,descricao_SECClasS,idItem,nivel_item,review,title_item,titulo_SECClasS,keywords
SECClasS,2021-06-25T00:00:00.000Z,80,32,20,1.12,1,60d41ae8ddc3ec53204c8333,Co_80_20_32,Complexos,60db8cde7df6e6387cf1fc79,,346,3,false,Funicular railway complexes,Funiculares,
SECClasS,2021-06-25T00:00:00.000Z,80,34,20,1.12,1,60d41ae8ddc3ec53204c8334,Co_80_20_34,Complexos,60db8cde7df6e6387cf1fc79,,347,3,false,Gondola lift way complexes,Teleféricos de gôndola,
SECClasS,2021-06-25T00:00:00.000Z,80,84,20,1.12,1,60d41ae8ddc3ec53204c8335,Co_80_20_84,Complexos,60db8cde7df6e6387cf1fc79,,348,3,false,Surface lift way complexes,Elevadores de superfície,
SECClasS,2021-06-25T00:00:00.000Z,80,99,20,1.12,1,60d41ae8ddc3ec53204c8336,Co_80_20_99,Complexos,60db8cde7df6e6387cf1fc79,,349,3,false,Zip line way complexes,Slides,
SECClasS,2021-06-25T00:00:00.000Z,80,,35,1.12,1,60d41ae8ddc3ec53204c8337,Co_80_35,Complexos,60db8cde7df6e6387cf1fc79,,350,2,false,Road complexes,Complexos de transporte rodoviário,
SECClasS,2021-06-25T00:00:00.000Z,80,10,35,1.12,1,60d41ae8ddc3ec53204c8338,Co_80_35_10,Complexos,60db8cde7df6e6387cf1fc79,,351,3,false,Bus route networks,Redes de transporte de passageiros ,
SECClasS,2021-06-25T00:00:00.000Z,80,75,35,1.12,1,60d41ae8ddc3ec53204c8339,Co_80_35_75,Complexos,60db8cde7df6e6387cf1fc79,,352,3,false,Road networks,Redes rodoviárias,
SECClasS,2021-06-25T00:00:00.000Z,80,,50,1.12,1,60d41ae8ddc3ec53204c833a,Co_80_50,Complexos,60db8cde7df6e6387cf1fc79,,353,2,false,Railway complexes,Complexos de transporte ferroviário,
SECClasS,2021-06-25T00:00:00.000Z,80,35,50,1.12,1,60d41ae8ddc3ec53204c833b,Co_80_50_35,Complexos,60db8cde7df6e6387cf1fc79,,354,3,false,Heavy rail complexes,Complexos ferroviários pesados,
SECClasS,2021-06-25T00:00:00.000Z,80,37,50,1.12,1,60d41ae8ddc3ec53204c833c,Co_80_50_37,Complexos,60db8cde7df6e6387cf1fc79,,355,3,false,High-speed rail complexes,Complexos de ferrovia de alta velocidade,
SECClasS,2021-06-25T00:00:00.000Z,80,45,50,1.12,1,60d41ae8ddc3ec53204c833d,Co_80_50_45,Complexos,60db8cde7df6e6387cf1fc79,,356,3,false,Light rail complexes,Complexos de ferrovia ligeira,
SECClasS,2021-06-25T00:00:00.000Z,80,50,50,1.12,1,60d41ae8ddc3ec53204c833e,Co_80_50_50,Complexos,60db8cde7df6e6387cf1fc79,,357,3,false,Magnetic levitation ways,Caminhos para levitação magnética,
SECClasS,2021-06-25T00:00:00.000Z,80,53,50,1.12,1,60d41ae8ddc3ec53204c833f,Co_80_50_53,Complexos,60db8cde7df6e6387cf1fc79,,358,3,false,Monorail complexes,Complexos de monocarril,
SECClasS,2021-06-25T00:00:00.000Z,80,56,50,1.12,1,60d41ae8ddc3ec53204c8340,Co_80_50_56,Complexos,60db8cde7df6e6387cf1fc79,,359,3,false,Narrow gauge rail complexes,Complexos para ferrovia de via reduzida (bitola estreita),
SECClasS,2021-06-25T00:00:00.000Z,80,69,50,1.12,1,60d41ae8ddc3ec53204c8341,Co_80_50_69,Complexos,60db8cde7df6e6387cf1fc79,,360,3,false,Rack rail complexes,Complexos para ferrovia de cremalheira,
SECClasS,2021-06-25T00:00:00.000Z,80,76,50,1.12,1,60d41ae8ddc3ec53204c8342,Co_80_50_76,Complexos,60db8cde7df6e6387cf1fc79,,361,3,false,Road-based light rail complexes,Complexos para ferrovia ligeita emestrada,
SECClasS,2021-06-25T00:00:00.000Z,80,,70,1.12,1,60d41ae8ddc3ec53204c8343,Co_80_70,Complexos,60db8cde7df6e6387cf1fc79,,362,2,false,Marine and waterways transport complexes,Complexos de transporte marítimo e fluvial,
SECClasS,2021-06-25T00:00:00.000Z,80,11,70,1.12,1,60d41ae8ddc3ec53204c8344,Co_80_70_11,Complexos,60db8cde7df6e6387cf1fc79,,363,3,false,Cable ferry complexes,Complexos de ferries de cabo,
SECClasS,2021-06-25T00:00:00.000Z,80,13,70,1.12,1,60d41ae8ddc3ec53204c8345,Co_80_70_13,Complexos,60db8cde7df6e6387cf1fc79,,364,3,false,Canal complexes,Complexos de canais,
SECClasS,2021-06-25T00:00:00.000Z,80,17,70,1.12,1,60d41ae8ddc3ec53204c8346,Co_80_70_17,Complexos,60db8cde7df6e6387cf1fc79,,365,3,false,Container ports,Portos de contentores,
SECClasS,2021-06-25T00:00:00.000Z,80,23,70,1.12,1,60d41ae8ddc3ec53204c8347,Co_80_70_23,Complexos,60db8cde7df6e6387cf1fc79,,366,3,false,Dry bulk ports,Portos de sólidos a granel,
SECClasS,2021-06-25T00:00:00.000Z,80,30,70,1.12,1,60d41ae8ddc3ec53204c8348,Co_80_70_30,Complexos,60db8cde7df6e6387cf1fc79,,367,3,false,Fishing ports,Portos de pesca,
SECClasS,2021-06-25T00:00:00.000Z,80,36,70,1.12,1,60d41ae8ddc3ec53204c8349,Co_80_70_36,Complexos,60db8cde7df6e6387cf1fc79,,368,3,false,Harbours,Portos,
SECClasS,2021-06-25T00:00:00.000Z,80,47,70,1.12,1,60d41ae8ddc3ec53204c834a,Co_80_70_47,Complexos,60db8cde7df6e6387cf1fc79,,369,3,false,Liquid bulk ports,Portos de líquidos a granel,
SECClasS,2021-06-25T00:00:00.000Z,80,72,70,1.12,1,60d41ae8ddc3ec53204c834b,Co_80_70_72,Complexos,60db8cde7df6e6387cf1fc79,,370,3,false,Roll-on/ roll-off ports,Portos de navios de carga ,
SECClasS,2021-06-25T00:00:00.000Z,80,77,70,1.12,1,60d41ae8ddc3ec53204c834c,Co_80_70_77,Complexos,60db8cde7df6e6387cf1fc79,,371,3,false,Sea cruise ports,Portos marítimos de cruzeiros,
SECClasS,2021-06-25T00:00:00.000Z,80,78,70,1.12,1,60d41ae8ddc3ec53204c834d,Co_80_70_78,Complexos,60db8cde7df6e6387cf1fc79,,372,3,false,Sea ferry ports,Portos de ferries marítimos,
SECClasS,2021-06-25T00:00:00.000Z,80,96,70,1.12,1,60d41ae8ddc3ec53204c834e,Co_80_70_96,Complexos,60db8cde7df6e6387cf1fc79,,373,3,false,Waterway ferry complexes,Complexos de ferries de hidrovias,
SECClasS,2021-06-25T00:00:00.000Z,80,,90,1.12,1,60d41ae8ddc3ec53204c834f,Co_80_90,Complexos,60db8cde7df6e6387cf1fc79,,374,2,false,Transport interchange complexes,Complexos de interfaces de transporte,
SECClasS,2021-06-25T00:00:00.000Z,90,,,1.12,1,60d41ae8ddc3ec53204c8350,Co_90,Complexos,60db8cde7df6e6387cf1fc79,,375,1,false,Circulation and storage complexes,Complexos de transbordo e Armazenagem,
SECClasS,2021-06-25T00:00:00.000Z,90,,50,1.12,1,60d41ae8ddc3ec53204c8351,Co_90_50,Complexos,60db8cde7df6e6387cf1fc79,,376,2,false,Storage complexes,Complexos de armazenagem,
SECClasS,2021-06-25T00:00:00.000Z,90,3,50,1.12,1,60d41ae8ddc3ec53204c8352,Co_90_50_03,Complexos,60db8cde7df6e6387cf1fc79,,377,3,false,Ambient food storage complexes,Complexos de armazenagem de alimentos à temperatura ambiente,
SECClasS,2021-06-25T00:00:00.000Z,90,4,50,1.12,1,60d41ae8ddc3ec53204c8353,Co_90_50_04,Complexos,60db8cde7df6e6387cf1fc79,,378,3,false,Arms storage complexes,Complexos de armazenagem de armas (paiois),
SECClasS,2021-06-25T00:00:00.000Z,90,15,50,1.12,1,60d41ae8ddc3ec53204c8354,Co_90_50_15,Complexos,60db8cde7df6e6387cf1fc79,,379,3,false,Cold storage complexes,Complexos de armazenagem em frio,
SECClasS,2021-06-25T00:00:00.000Z,90,16,50,1.12,1,60d41ae8ddc3ec53204c8355,Co_90_50_16,Complexos,60db8cde7df6e6387cf1fc79,,380,3,false,Complexes for the storage of human remains,Complexos para o armazenagem de restos mortais humanos,
SECClasS,2021-06-25T00:00:00.000Z,90,51,50,1.12,1,60d41ae8ddc3ec53204c8356,Co_90_50_51,Complexos,60db8cde7df6e6387cf1fc79,,381,3,false,Military arsenals,Arsenais militares,
SECClasS,2021-06-25T00:00:00.000Z,90,52,50,1.12,1,60d41ae8ddc3ec53204c8357,Co_90_50_52,Complexos,60db8cde7df6e6387cf1fc79,,382,3,false,Mineral storage complexes,Complexos de armazenagem de minerais,
SECClasS,2021-06-25T00:00:00.000Z,90,71,50,1.12,1,60d41ae8ddc3ec53204c8358,Co_90_50_71,Complexos,60db8cde7df6e6387cf1fc79,,383,3,false,Refrigerated food storage complexes,Complexos de armazenagem de alimentos refrigerado ,
SECClasS,2021-06-25T00:00:00.000Z,90,77,50,1.12,1,60d41ae8ddc3ec53204c8359,Co_90_50_77,Complexos,60db8cde7df6e6387cf1fc79,,384,3,false,Secure storage complexes,Complexos de armazenagem seguros,
SECClasS,2021-06-25T00:00:00.000Z,90,78,50,1.12,1,60d41ae8ddc3ec53204c835a,Co_90_50_78,Complexos,60db8cde7df6e6387cf1fc79,,385,3,false,Self-storage complexes,Complexos de armazenagem temporário ,
SECClasS,2021-06-25T00:00:00.000Z,90,80,50,1.12,1,60d41ae8ddc3ec53204c835b,Co_90_50_80,Complexos,60db8cde7df6e6387cf1fc79,,386,3,false,Solid fuel storage complexes,Complexos de armazenagem de combustível sólido,
SECClasS,2021-06-25T00:00:00.000Z,90,94,50,1.12,1,60d41ae8ddc3ec53204c835c,Co_90_50_94,Complexos,60db8cde7df6e6387cf1fc79,,387,3,false,Warehouses,Armazéns,
SECClasS,2021-06-25T00:00:00.000Z,90,,90,1.12,1,60d41ae8ddc3ec53204c835d,Co_90_90,Complexos,60db8cde7df6e6387cf1fc79,,388,2,false,Plant and control complexes,Complexos de monitorização e controlo de sistemas,
SECClasS,2021-06-25T00:00:00.000Z,90,50,90,1.12,1,60d41ae8ddc3ec53204c835e,Co_90_90_50,Complexos,60db8cde7df6e6387cf1fc79,,389,3,false,Multiple services plant and equipment complexes,Complexos de fabricação e instalação de vários serviços ,
SECClasS,2021-06-25T00:00:00.000Z,20,,,1.19,1,60d41ae8ddc3ec53204c835f,En_20,Entidades,,,1000,1,false,"Administrative, commercial and protective service entities","Entidades de serviços administrativos, comerciais e de proteção",
SECClasS,2021-06-25T00:00:00.000Z,20,,10,1.19,1,60d41ae8ddc3ec53204c8360,En_20_10,Entidades,,,1001,2,false,Legislative entities,Entidades legislativas,
SECClasS,2021-06-25T00:00:00.000Z,20,45,10,1.19,1,60d41ae8ddc3ec53204c8361,En_20_10_45,Entidades,,,1002,3,false,Governmental buildings,Edifícios governamentais,
SECClasS,2021-06-25T00:00:00.000Z,20,,15,1.19,1,60d41ae8ddc3ec53204c8362,En_20_15,Entidades,,,1003,2,false,Administrative office entities,Entidades administrativas,
SECClasS,2021-06-25T00:00:00.000Z,20,10,15,1.19,1,60d41ae8ddc3ec53204c8363,En_20_15_10,Entidades,,,1004,3,false,Multiple occupation office buildings,Edifícios de escritórios com várias ocupações,
SECClasS,2021-06-25T00:00:00.000Z,20,70,15,1.19,1,60d41ae8ddc3ec53204c8364,En_20_15_70,Entidades,,,1005,3,false,Single occupation office buildings,Edifícios de escritórios de ocupação única,
SECClasS,2021-06-25T00:00:00.000Z,20,,20,1.19,1,60d41ae8ddc3ec53204c8365,En_20_20,Entidades,,,1006,2,false,Secular representative entities,Entidades representativas seculares,
SECClasS,2021-06-25T00:00:00.000Z,20,10,20,1.19,1,60d41ae8ddc3ec53204c8366,En_20_20_10,Entidades,,,1007,3,false,Buildings for representatives of nation states abroad,Edifícios representativos da nação no estrangeiro,
SECClasS,2021-06-25T00:00:00.000Z,20,40,20,1.19,1,60d41ae8ddc3ec53204c8367,En_20_20_40,Entidades,,,1008,3,false,Local government buildings,Edifícios do governo local,
SECClasS,2021-06-25T00:00:00.000Z,20,50,20,1.19,1,60d41ae8ddc3ec53204c8368,En_20_20_50,Entidades,,,1009,3,false,National government buildings,Edifícios do governo nacional,
SECClasS,2021-06-25T00:00:00.000Z,20,70,20,1.19,1,60d41ae8ddc3ec53204c8369,En_20_20_70,Entidades,,,1010,3,false,Regional government buildings,Edifícios do governo regional,
SECClasS,2021-06-25T00:00:00.000Z,20,,45,1.19,1,60d41ae8ddc3ec53204c836a,En_20_45,Entidades,,,1011,2,false,Motor vehicle maintenance and fuelling entities,Entidades de manutenção e abastecimento de veículos motorizados,
SECClasS,2021-06-25T00:00:00.000Z,20,50,45,1.19,1,60d41ae8ddc3ec53204c836b,En_20_45_50,Entidades,,,1012,3,false,Motor vehicle fuelling and charging entities,Entidades de abastecimento e carregamento de veículos motorizados,
SECClasS,2021-06-25T00:00:00.000Z,20,54,45,1.19,1,60d41ae8ddc3ec53204c836c,En_20_45_54,Entidades,,,1013,3,false,Motor vehicle servicing and repair entities,Entidades de manutenção e reparo de veículos motorizados,
SECClasS,2021-06-25T00:00:00.000Z,20,,50,1.19,1,60d41ae8ddc3ec53204c836d,En_20_50,Entidades,,,1014,2,false,Commercial entities,Entidades comerciais ,
SECClasS,2021-06-25T00:00:00.000Z,20,5,50,1.19,1,60d41ae8ddc3ec53204c836e,En_20_50_05,Entidades,,,1015,3,false,Auction buildings,Edifícios de leiloeiras,
SECClasS,2021-06-25T00:00:00.000Z,20,22,50,1.19,1,60d41ae8ddc3ec53204c836f,En_20_50_22,Entidades,,,1016,3,false,Department stores,Loja de departamento,
SECClasS,2021-06-25T00:00:00.000Z,20,29,50,1.19,1,60d41ae8ddc3ec53204c8370,En_20_50_29,Entidades,,,1017,3,false,Financial and professional services buildings,Edifícios de serviços financeiros e profissionais,
SECClasS,2021-06-25T00:00:00.000Z,20,50,50,1.19,1,60d41ae8ddc3ec53204c8371,En_20_50_50,Entidades,,,1018,3,false,Markets,Mercados,
SECClasS,2021-06-25T00:00:00.000Z,20,53,50,1.19,1,60d41ae8ddc3ec53204c8372,En_20_50_53,Entidades,,,1019,3,false,Mixed use buildings,Edifícios de uso misto,
SECClasS,2021-06-25T00:00:00.000Z,20,55,50,1.19,1,60d41ae8ddc3ec53204c8373,En_20_50_55,Entidades,,,1020,3,false,Motor vehicle sales entities,Entidades de vendas de veículos motorizados,
SECClasS,2021-06-25T00:00:00.000Z,20,80,50,1.19,1,60d41ae8ddc3ec53204c8374,En_20_50_80,Entidades,,,1021,3,false,Shop units,Lojas,
SECClasS,2021-06-25T00:00:00.000Z,20,85,50,1.19,1,60d41ae8ddc3ec53204c8375,En_20_50_85,Entidades,,,1022,3,false,Supermarkets,Supermercados,
SECClasS,2021-06-25T00:00:00.000Z,20,97,50,1.19,1,60d41ae8ddc3ec53204c8376,En_20_50_97,Entidades,,,1023,3,false,Wholesale buildings,Edifícios de venda por atacado,
SECClasS,2021-06-25T00:00:00.000Z,20,,55,1.19,1,60d41ae8ddc3ec53204c8377,En_20_55,Entidades,,,1024,2,false,Postal communications entities,Entidades de comunicação postal,
SECClasS,2021-06-25T00:00:00.000Z,20,65,55,1.19,1,60d41ae8ddc3ec53204c8378,En_20_55_65,Entidades,,,1025,3,false,Post office buildings,Edifícios de correios,
SECClasS,2021-06-25T00:00:00.000Z,20,80,55,1.19,1,60d41ae8ddc3ec53204c8379,En_20_55_80,Entidades,,,1026,3,false,Sorting office buildings,Edifícios de triagem do correio ,
SECClasS,2021-06-25T00:00:00.000Z,20,,60,1.19,1,60d41ae8ddc3ec53204c837a,En_20_60,Entidades,,,1027,2,false,Military entities,Entidades militares,
SECClasS,2021-06-25T00:00:00.000Z,20,2,60,1.19,1,60d41ae8ddc3ec53204c837b,En_20_60_02,Entidades,,,1028,3,false,Air force buildings,Edifícios da Força Aérea,
SECClasS,2021-06-25T00:00:00.000Z,20,10,60,1.19,1,60d41ae8ddc3ec53204c837c,En_20_60_10,Entidades,,,1029,3,false,Army buildings,Edifícios do Exército / Edifícos Militares do Exército,
SECClasS,2021-06-25T00:00:00.000Z,20,56,60,1.19,1,60d41ae8ddc3ec53204c837d,En_20_60_56,Entidades,,,1030,3,false,Navy buildings,Edifícios da Marinha / Edifícos Militares da Marinha,
SECClasS,2021-06-25T00:00:00.000Z,20,,65,1.19,1,60d41ae8ddc3ec53204c837e,En_20_65,Entidades,,,1031,2,false,Law enforcement operational entities,Entidades das forças de segurança pública,
SECClasS,2021-06-25T00:00:00.000Z,20,9,65,1.19,1,60d41ae8ddc3ec53204c837f,En_20_65_09,Entidades,,,1032,3,false,Police buildings,Edifícios da polícia,
SECClasS,2021-06-25T00:00:00.000Z,20,,70,1.19,1,60d41ae8ddc3ec53204c8380,En_20_70,Entidades,,,1033,2,false,Judicial entities,Entidades judiciais,
SECClasS,2021-06-25T00:00:00.000Z,20,40,70,1.19,1,60d41ae8ddc3ec53204c8381,En_20_70_40,Entidades,,,1034,3,false,Law court buildings,Tribunais,
SECClasS,2021-06-25T00:00:00.000Z,20,,75,1.19,1,60d41ae8ddc3ec53204c8382,En_20_75,Entidades,,,1035,2,false,Detention entities,Entidades de detenção,
SECClasS,2021-06-25T00:00:00.000Z,20,10,75,1.19,1,60d41ae8ddc3ec53204c8383,En_20_75_10,Entidades,,,1036,3,false,Detention buildings,Estabelecimento prisional,
SECClasS,2021-06-25T00:00:00.000Z,20,,80,1.19,1,60d41ae8ddc3ec53204c8384,En_20_80,Entidades,,,1037,2,false,Weapons training ranges,Carreiras de tiro,
SECClasS,2021-06-25T00:00:00.000Z,20,29,80,1.19,1,60d41ae8ddc3ec53204c8385,En_20_80_29,Entidades,,,1038,3,false,Firing range buildings,Carreiras de tiro interiores,
SECClasS,2021-06-25T00:00:00.000Z,20,30,80,1.19,1,60d41ae8ddc3ec53204c8386,En_20_80_30,Entidades,,,1039,3,false,Exterior firing ranges,Carreiras de tiro exterior,
SECClasS,2021-06-25T00:00:00.000Z,20,,85,1.19,1,60d41ae8ddc3ec53204c8387,En_20_85,Entidades,,,1040,2,false,Security entities,Entidades de segurança,
SECClasS,2021-06-25T00:00:00.000Z,20,15,85,1.19,1,60d41ae8ddc3ec53204c8388,En_20_85_15,Entidades,,,1041,3,false,Security control buildings,Edifícios de controlo de segurança,
SECClasS,2021-06-25T00:00:00.000Z,20,30,85,1.19,1,60d41ae8ddc3ec53204c8389,En_20_85_30,Entidades,,,1042,3,false,Security fences,Cercas de segurança,
SECClasS,2021-06-25T00:00:00.000Z,20,,90,1.19,1,60d41ae8ddc3ec53204c838a,En_20_90,Entidades,,,1043,2,false,Incident support entities,Entidades de suporte à emergência,
SECClasS,2021-06-25T00:00:00.000Z,20,10,90,1.19,1,60d41ae8ddc3ec53204c838b,En_20_90_10,Entidades,,,1044,3,false,Fire and rescue training buildings,Edifícios de treino de combate a incêndio e salvamento ,
SECClasS,2021-06-25T00:00:00.000Z,20,15,90,1.19,1,60d41ae8ddc3ec53204c838c,En_20_90_15,Entidades,,,1045,3,false,Fire station buildings,Quarteis de bombeiros,
SECClasS,2021-06-25T00:00:00.000Z,25,,,1.19,1,60d41ae8ddc3ec53204c838d,En_25,Entidades,,,1046,1,false,"Cultural, educational, scientific and information entities","Entidades culturais, educacionais, científicas e de informação",
SECClasS,2021-06-25T00:00:00.000Z,25,,5,1.19,1,60d41ae8ddc3ec53204c838e,En_25_05,Entidades,,,1047,2,false,Commemoration entities,Entidades comemorativas,
SECClasS,2021-06-25T00:00:00.000Z,25,35,5,1.19,1,60d41ae8ddc3ec53204c838f,En_25_05_35,Entidades,,,1048,3,false,Gardens of remembrance,Jardins memoriais,
SECClasS,2021-06-25T00:00:00.000Z,25,50,5,1.19,1,60d41ae8ddc3ec53204c8390,En_25_05_50,Entidades,,,1049,3,false,Memorials,Memoriais,
SECClasS,2021-06-25T00:00:00.000Z,25,55,5,1.19,1,60d41ae8ddc3ec53204c8391,En_25_05_55,Entidades,,,1050,3,false,Monuments,Monumentos,
SECClasS,2021-06-25T00:00:00.000Z,25,,10,1.19,1,60d41ae8ddc3ec53204c8392,En_25_10,Entidades,,,1051,2,false,Educational entities,Entidades educacionais,
SECClasS,2021-06-25T00:00:00.000Z,25,10,10,1.19,1,60d41ae8ddc3ec53204c8393,En_25_10_10,Entidades,,,1052,3,false,Preschool educational buildings,Edifícios de ensino pré-escolar,
SECClasS,2021-06-25T00:00:00.000Z,25,20,10,1.19,1,60d41ae8ddc3ec53204c8394,En_25_10_20,Entidades,,,1053,3,false,Infant educational buildings,Edifícios de ensino infantil ,
SECClasS,2021-06-25T00:00:00.000Z,25,30,10,1.19,1,60d41ae8ddc3ec53204c8395,En_25_10_30,Entidades,,,1054,3,false,Primary educational buildings,Edifícios de ensino primário ,
SECClasS,2021-06-25T00:00:00.000Z,25,40,10,1.19,1,60d41ae8ddc3ec53204c8396,En_25_10_40,Entidades,,,1055,3,false,Secondary educational buildings,Edifícios de ensino secundário,
SECClasS,2021-06-25T00:00:00.000Z,25,50,10,1.19,1,60d41ae8ddc3ec53204c8397,En_25_10_50,Entidades,,,1056,3,false,Pre-tertiary educational buildings,Edifícios de ensino pré-terciário,
SECClasS,2021-06-25T00:00:00.000Z,25,60,10,1.19,1,60d41ae8ddc3ec53204c8398,En_25_10_60,Entidades,,,1057,3,false,Tertiary educational buildings,Edifícios de ensino superior,
SECClasS,2021-06-25T00:00:00.000Z,25,70,10,1.19,1,60d41ae8ddc3ec53204c8399,En_25_10_70,Entidades,,,1058,3,false,Adult educational buildings,Edifícios educacionais para adultos,
SECClasS,2021-06-25T00:00:00.000Z,25,,30,1.19,1,60d41ae8ddc3ec53204c839a,En_25_30,Entidades,,,1059,2,false,Scientific and laboratory entities,Entidades científicas e laboratoriais,
SECClasS,2021-06-25T00:00:00.000Z,25,40,30,1.19,1,60d41ae8ddc3ec53204c839b,En_25_30_40,Entidades,,,1060,3,false,Laboratory buildings,Edifícios de laboratórios,
SECClasS,2021-06-25T00:00:00.000Z,25,50,30,1.19,1,60d41ae8ddc3ec53204c839c,En_25_30_50,Entidades,,,1061,3,false,Meteorological stations,Estações meteorológicas,
SECClasS,2021-06-25T00:00:00.000Z,25,60,30,1.19,1,60d41ae8ddc3ec53204c839d,En_25_30_60,Entidades,,,1062,3,false,Observatory buildings,Observatórios,
SECClasS,2021-06-25T00:00:00.000Z,25,66,30,1.19,1,60d41ae8ddc3ec53204c839e,En_25_30_66,Entidades,,,1063,3,false,Observatory antennas,Antenas de observatório,
SECClasS,2021-06-25T00:00:00.000Z,25,70,30,1.19,1,60d41ae8ddc3ec53204c839f,En_25_30_70,Entidades,,,1064,3,false,Research buildings,Edifícios de Investigação,
SECClasS,2021-06-25T00:00:00.000Z,25,77,30,1.19,1,60d41ae8ddc3ec53204c83a0,En_25_30_77,Entidades,,,1065,3,false,Seed banks,Banco de sementes ,
SECClasS,2021-06-25T00:00:00.000Z,25,90,30,1.19,1,60d41ae8ddc3ec53204c83a1,En_25_30_90,Entidades,,,1066,3,false,Triangulation pillars,Pilares de triangulação,
SECClasS,2021-06-25T00:00:00.000Z,25,,50,1.19,1,60d41ae8ddc3ec53204c83a2,En_25_50,Entidades,,,1067,2,false,Exhibition entities,Entidades de exposição,
SECClasS,2021-06-25T00:00:00.000Z,25,2,50,1.19,1,60d41ae8ddc3ec53204c83a3,En_25_50_02,Entidades,,,1068,3,false,Art exhibition buildings,Edifícios de exposição de arte ,
SECClasS,2021-06-25T00:00:00.000Z,25,4,50,1.19,1,60d41ae8ddc3ec53204c83a4,En_25_50_04,Entidades,,,1069,3,false,Art installations,"Instalações de arte
",
SECClasS,2021-06-25T00:00:00.000Z,25,15,50,1.19,1,60d41ae8ddc3ec53204c83a5,En_25_50_15,Entidades,,,1070,3,false,Collection exhibition buildings,Edifícios expositivos de coleções,
SECClasS,2021-06-25T00:00:00.000Z,25,29,50,1.19,1,60d41ae8ddc3ec53204c83a6,En_25_50_29,Entidades,,,1071,3,false,Fauna exhibition buildings,Edifícios expositivos para animais,
SECClasS,2021-06-25T00:00:00.000Z,25,30,50,1.19,1,60d41ae8ddc3ec53204c83a7,En_25_50_30,Entidades,,,1072,3,false,Fauna exhibition grounds,Recintos expositivos para animais,
SECClasS,2021-06-25T00:00:00.000Z,25,31,50,1.19,1,60d41ae8ddc3ec53204c83a8,En_25_50_31,Entidades,,,1073,3,false,Flora exhibition buildings,Edifícios expositivos para plantas,
SECClasS,2021-06-25T00:00:00.000Z,25,32,50,1.19,1,60d41ae8ddc3ec53204c83a9,En_25_50_32,Entidades,,,1074,3,false,Flora exhibition grounds,Recintos expositivos para plantas,
SECClasS,2021-06-25T00:00:00.000Z,25,54,50,1.19,1,60d41ae8ddc3ec53204c83aa,En_25_50_54,Entidades,,,1075,3,false,Multipurpose exhibition buildings,Edifícios de exposição multi-uso ,
SECClasS,2021-06-25T00:00:00.000Z,25,,70,1.19,1,60d41ae8ddc3ec53204c83ab,En_25_70,Entidades,,,1076,2,false,Information entities,Entidades de informação,
SECClasS,2021-06-25T00:00:00.000Z,25,2,70,1.19,1,60d41ae8ddc3ec53204c83ac,En_25_70_02,Entidades,,,1077,3,false,Archive buildings,Edifícios de arquivo,
SECClasS,2021-06-25T00:00:00.000Z,25,13,70,1.19,1,60d41ae8ddc3ec53204c83ad,En_25_70_13,Entidades,,,1078,3,false,Conference buildings,Edifícios de conferências ,
SECClasS,2021-06-25T00:00:00.000Z,25,42,70,1.19,1,60d41ae8ddc3ec53204c83ae,En_25_70_42,Entidades,,,1079,3,false,Information kiosks,Quiosques de informação,
SECClasS,2021-06-25T00:00:00.000Z,25,47,70,1.19,1,60d41ae8ddc3ec53204c83af,En_25_70_47,Entidades,,,1080,3,false,Library buildings,Bibliotecas,
SECClasS,2021-06-25T00:00:00.000Z,25,,90,1.19,1,60d41ae8ddc3ec53204c83b0,En_25_90,Entidades,,,1081,2,false,Worship entities,Entidades de culto,
SECClasS,2021-06-25T00:00:00.000Z,25,30,90,1.19,1,60d41ae8ddc3ec53204c83b1,En_25_90_30,Entidades,,,1082,3,false,Faith worship buildings,Edifícios de culto religioso ,
SECClasS,2021-06-25T00:00:00.000Z,30,,,1.19,1,60d41ae8ddc3ec53204c83b2,En_30,Entidades,,,1083,1,false,Industrial entities,Entidades industriais ,
SECClasS,2021-06-25T00:00:00.000Z,30,,10,1.19,1,60d41ae8ddc3ec53204c83b3,En_30_10,Entidades,,,1084,2,false,Mineral extraction entities,Entidades de extração mineral,
SECClasS,2021-06-25T00:00:00.000Z,30,57,10,1.19,1,60d41ae8ddc3ec53204c83b4,En_30_10_57,Entidades,,,1085,3,false,Offshore oil and gas extraction platforms,Plataformas de extração de petróleo e gás offshore,
SECClasS,2021-06-25T00:00:00.000Z,30,80,10,1.19,1,60d41ae8ddc3ec53204c83b5,En_30_10_80,Entidades,,,1086,3,false,Spoil heaps,Depósito de resíduos de minas,
SECClasS,2021-06-25T00:00:00.000Z,30,85,10,1.19,1,60d41ae8ddc3ec53204c83b6,En_30_10_85,Entidades,,,1087,3,false,Surface mining structures,Estruturas de mineração de superfície,
SECClasS,2021-06-25T00:00:00.000Z,30,86,10,1.19,1,60d41ae8ddc3ec53204c83b7,En_30_10_86,Entidades,,,1088,3,false,Surface mining cuttings,Aterro para mineração de superfície ,
SECClasS,2021-06-25T00:00:00.000Z,30,90,10,1.19,1,60d41ae8ddc3ec53204c83b8,En_30_10_90,Entidades,,,1089,3,false,Underground mining structures,Estruturas de mineração subterrânea,
SECClasS,2021-06-25T00:00:00.000Z,30,,20,1.19,1,60d41ae8ddc3ec53204c83b9,En_30_20,Entidades,,,1090,2,false,Nuclear and chemical management entities,Entidades de gestão nuclear e química,
