idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
2754,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,15,80,,Ac_80_15_80,Spacecraft maintaining,Manutenção da nave espacial,false,,Genérico,
2755,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,15,81,,Ac_80_15_81,Spacecraft preparing,Preparação da nave espacial,false,,Genérico,
2756,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,15,82,,Ac_80_15_82,Spacecraft repairing,Reparação de espaçonaves,false,,Genérico,
2757,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,20,,,Ac_80_20,Cableway activities,Atividades de teleférico,false,,Genérico,
2758,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,20,13,,Ac_80_20_13,Cableway travelling,Viagem de teleférico,false,,Genérico,
2759,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,30,,,Ac_80_30,Cable transport storage and maintenance activities,Atividades de armazenagem e manutenção de transporte de cabos,false,,Genérico,
2760,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,30,34,,Ac_80_30_34,Gondola repair and cleaning,Conserto e limpeza de gôndola,false,,Genérico,
2761,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,30,35,,Ac_80_30_35,Gondola storing,Armazenagem de gôndola,false,,Genérico,
2762,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,35,,,Ac_80_35,Highway activities,Atividades rodoviárias,false,,Eng. Rodoviária,
2763,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,8,,Ac_80_35_08,Bus manoeuvring,Manobras de autocarros,false,,Eng. Rodoviária,
2764,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,12,,Ac_80_35_12,Car manoeuvring,Manobras de carros,false,,Eng. Rodoviária,
2765,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,16,,Ac_80_35_16,Carriageway separating,Separação da faixa de rodagem,false,,Eng. Rodoviária,
2766,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,24,,Ac_80_35_24,Driving,Condução,false,,Eng. Rodoviária,
2767,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,46,,Ac_80_35_46,Laying-by and passing,Espera e passagem,false,,Eng. Rodoviária,
2768,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,63,,Ac_80_35_63,Pedestrian crossing,Passagem pedonal,false,,Eng. Rodoviária,
2769,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,64,,Ac_80_35_64,Pedestrian standing,Paragem de peões,false,,Eng. Rodoviária,
2770,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,70,,Ac_80_35_70,Railway crossing,Travessia ferroviária,false,,Eng. Rodoviária,
2771,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,73,,Ac_80_35_73,Road buffering,Barreiras de paragem,false,,Eng. Rodoviária,
2772,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,90,,Ac_80_35_90,Truck manoeuvring,Manobra de camião,false,,Eng. Rodoviária,
2773,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,35,95,,Ac_80_35_95,Vehicle manoeuvring,Manobra de veículo,false,,Eng. Rodoviária,
2774,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,45,,,Ac_80_45,Highway storage and maintenance activities,Atividades de armazenagem e manutenção de rodovias,false,,Eng. Rodoviária,
2775,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,9,,Ac_80_45_09,Bus standing,Estação de autocarro,false,,Eng. Rodoviária,
2776,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,40,,Ac_80_45_40,Indoor vehicle parking,Estacionamento interno de veículos,false,,Eng. Rodoviária,
2777,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,59,,Ac_80_45_59,Outdoor vehicle parking,Estacionamento externo de veículos,false,,Eng. Rodoviária,
2778,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,91,,Ac_80_45_91,Truck standing,Paragem de camião,false,,Eng. Rodoviária,
2779,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,94,,Ac_80_45_94,Vehicle fuelling and charging,Abastecimento e carregamento de veículos,false,,Eng. Rodoviária,
2780,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,95,,Ac_80_45_95,Vehicle inspecting,Inspeção de veículos,false,,Eng. Rodoviária,
2781,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,45,96,,Ac_80_45_96,Vehicle servicing,Manutenção de veículos,false,,Eng. Ferroviária,
2782,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,50,,,Ac_80_50,Railway activities,Atividades ferroviárias,false,,Eng. Ferroviária,
2783,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,50,,Ac_80_50_50,Marshalling,Estação de triagem,false,,Eng. Ferroviária,
2784,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,70,,Ac_80_50_70,Rail over passing,Desvio na ferrovia,false,,Eng. Ferroviária,
2785,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,71,,Ac_80_50_71,Rail signal controlling,Controlo de sinal ferroviário,false,,Eng. Ferroviária,
2786,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,73,,Ac_80_50_73,Railway track buffering,Buffer de ferrovia,false,,Eng. Ferroviária,
2787,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,75,,Ac_80_50_75,Railway travel,Viagem ferroviária,false,,Eng. Ferroviária,
2788,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,76,,Ac_80_50_76,Rail under passing,Passagem inferior ferroviária de comboio,false,,Eng. Ferroviária,
2789,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,50,90,,Ac_80_50_90,Train stopping,Paragem de comboio,false,,Eng. Ferroviária,
2790,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,60,,,Ac_80_60,Rail storage and maintenance activities,Atividades de armazenagem e manutenção de ferrovia,false,,Eng. Ferroviária,
2791,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,11,,Ac_80_60_11,Carriage cleaning,Limpeza de carruagem,false,,Eng. Ferroviária,
2792,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,26,,Ac_80_60_26,Engine fuelling,Abastecimento do motor,false,,Eng. Ferroviária,
2793,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,27,,Ac_80_60_27,Engine inspecting,Inspeção de motor,false,,Eng. Ferroviária,
2794,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,28,,Ac_80_60_28,Engine servicing,Manutenção do motor,false,,Eng. Ferroviária,
2795,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,29,,Ac_80_60_29,Engine washing,Lavagem do motor,false,,Eng. Ferroviária,
2796,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,60,70,,Ac_80_60_70,Rail repairing,Reparação de ferrovias,false,,Eng. Ferroviária,
2797,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,70,,,Ac_80_70,Marine way and waterway activities,Atividades aquáticas e marítimas,false,,Eng. Hidráulica,
2798,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,70,11,,Ac_80_70_11,Canal level changing,Mudança do nível do canal,false,,Eng. Hidráulica,
2799,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,70,12,,Ac_80_70_12,Canal travelling,Viagem em canal,false,,Eng. Hidráulica,
2800,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,70,37,,Ac_80_70_37,Harbour level changing,Mudança de nível do porto,false,,Eng. Hidráulica,
2801,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,80,94,,,Ac_80_94,Bridge function,Função de ponte,false,,Eng. Hidráulica,
2802,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,94,41,,Ac_80_94_41,Bridge inspecting,Inspeção de ponte,false,,Eng. Hidráulica,
2803,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,94,60,,Ac_80_94_60,Passing over a bridge,Passagem de ponte,false,,Eng. Hidráulica,
2804,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,80,94,90,,Ac_80_94_90,Passing under a bridge,Passagem inferior de ponte,false,,Genérico,
2805,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,1,85,,,,Ac_85,Operation and maintenance activities,Atividades de operação e manutenção,false,,Genérico,
2806,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,10,,,Ac_85_10,Barrier and fence maintenance activities,Atividades de manutenção de barreiras e cercas,false,,Genérico,
2807,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,10,6,,Ac_85_10_06,Barrier maintenance,Manutenção de barreiras,false,,Genérico,
2808,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,10,30,,Ac_85_10_30,Fencing maintenance,Manutenção de vedações,false,,Genérico,
2809,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,10,45,,Ac_85_10_45,Kerbs and channels maintenance,Manutenção de lancis e canais,false,,Genérico,
2810,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,10,95,,Ac_85_10_95,Vehicle restraint systems maintenance,Manutenção de sistemas de apreensão de veículos,false,,Genérico,
2811,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,30,,,Ac_85_30,Flora maintenance activities,Atividades de manutenção da flora,false,,Genérico,
2812,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,1,,Ac_85_30_01,Amenity grass maintenance,Manutenção de relvados,false,,Paisagismo,
2813,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,2,,Ac_85_30_02,Amenity planting maintenance,Manutenção de plantio de relvado,false,,Paisagismo,
2814,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,4,,Ac_85_30_04,Aquatic and wetland planting maintenance,Manutenção de plantio aquático e pantanoso,false,,Paisagismo,
2815,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,28,,Ac_85_30_28,External container planting maintenance,Manutenção de plantio de vaso externo,false,,Paisagismo,
2816,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,30,,Ac_85_30_30,Forestry maintenance,Manutenção florestal,false,,Paisagismo,
2817,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,37,,Ac_85_30_37,Hedgerow maintenance,Manutenção de sebes,false,,Paisagismo,
2818,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,40,,Ac_85_30_40,Internal container planting maintenance,Manutenção de plantio de contentor,false,,Paisagismo,
2819,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,47,,Ac_85_30_47,Living roof maintenance,Manutenção de cobertura ajardinada,false,,Paisagismo,
2820,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,50,,Ac_85_30_50,Meadow grass maintenance,Manutenção da relva do prado,false,,Paisagismo,
2821,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,80,,Ac_85_30_80,Sports turf maintenance,Manutenção do relvado desportivo,false,,Paisagismo,
2822,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,95,,Ac_85_30_95,Vegetation control maintenance,Manutenção de controlo de vegetação,false,,Paisagismo,
2823,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,30,97,,Ac_85_30_97,Wildflowers meadow maintenance,Manutenção do prado de flores silvestres,false,,Paisagismo,
2824,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,50,,,Ac_85_50,Marine maintenance activities,Atividades de manutenção marítima,false,,Genérico,
2825,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,50,24,,Ac_85_50_24,Dredging,Dragagem,false,,Genérico,
2826,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,60,,,Ac_85_60,Paving maintenance activities,Atividades de manutenção de pavimento,false,,Genérico,
2827,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,2,,Ac_85_60_02,Asphalt paving maintenance,Manutenção de pavimento asfáltico,false,,Genérico,
2828,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,4,,Ac_85_60_04,Asphalt sports paving maintenance,Manutenção de pavimento desportivo asfáltico,false,,Genérico,
2829,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,10,,Ac_85_60_10,Bound aggregate paving maintenance,Manutenção de pavimento de agregados ligados,false,,Genérico,
2830,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,50,,Ac_85_60_50,Mat and sheet paving maintenance,Manutenção de pavimento revestido por mantas,false,,Genérico,
2831,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,80,,Ac_85_60_80,Sport or play paving maintenance,Manutenção de pavimento desportivo,false,,Genérico,
2832,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,82,,Ac_85_60_82,Sports or play unbound paving maintenance,Manutenção de pavimento desportivo desagregado,false,,Genérico,
2833,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,92,,Ac_85_60_92,Unbound paving maintenance,Manutenção de pavimento desagregado,false,,Genérico,
2834,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,60,93,,Ac_85_60_93,Unit paving maintenance,Manutenção de pavimento descontínuo,false,,Genérico,
2835,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,65,,,Ac_85_65,Plant and controls operating,Instalação e controlo operacional,false,,Genérico,
2836,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,8,,Ac_85_65_08,Boiler operating,Operação de caldeiras,false,,Genérico,
2837,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,15,,Ac_85_65_15,Controlling,Controlo,false,,Genérico,
2838,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,26,,Ac_85_65_26,Electrical switching,Controlo elétrico,false,,Genérico,
2839,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,27,,Ac_85_65_27,Equipment operating,Operação de equipamento,false,,Genérico,
2840,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,32,,Ac_85_65_32,Furnace operating,Operação de fornos,false,,Genérico,
2841,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,42,,Ac_85_65_42,Incinerating,Incineração,false,,Genérico,
2842,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,48,,Ac_85_65_48,Lift machine operating,Operação das máquinas de elevação,false,,Genérico,
2843,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,50,,Ac_85_65_50,Meter checking,Leitura do contador,false,,Genérico,
2844,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,64,,Ac_85_65_64,Plant operating,Operação da instalação,false,,Genérico,
2845,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,77,,Ac_85_65_77,Server operating,Operação do servidor,false,,Genérico,
2846,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,65,90,,Ac_85_65_90,Transformer operating,Operação do transformador,false,,Genérico,
2847,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,85,70,,,Ac_85_70,Retrospective application activities,Atividades de renovação,false,,Genérico,
2848,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,70,40,,Ac_85_70_40,Insulating and waterproofing retrofitted living roofs,Isolamento e impermeabilização de coberturas ajardinadas durante renovação,false,,Genérico,
2849,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,70,70,,Ac_85_70_70,Retrospective applying of fire retardant treatment,Aplicação retrospectiva de tratamento retardador de fogo,false,,Genérico,
2850,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,85,70,75,,Ac_85_70_75,Retrospective applying of preservative treatment,Aplicação retrospectiva de tratamento durante renovação,false,,Genérico,
2851,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,1,90,,,,Ac_90,Circulation and plant activities,Circulação e atividades de instalação,false,,Genérico,
2852,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,90,10,,,Ac_90_10,Circulation activities,Atividades de circulação,false,,Genérico,
2853,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,2,,Ac_90_10_02,Air blocking,Bloqueio do ar,false,,Genérico,
2854,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,14,,Ac_90_10_14,Circulating between rooms,Circulação entre salas,false,,Genérico,
2855,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,16,,Ac_90_10_16,Covered walking,Circulação em espaço coberto,false,,Genérico,
2856,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,24,,Ac_90_10_24,Dropping-off and collecting,Carga e desgarga,false,,Genérico,
2857,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,27,,Ac_90_10_27,Entering and exiting,Entrada e saida,false,,Genérico,
2858,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,34,,Ac_90_10_34,Goods conveying,Transporte de mercadorias,false,,Genérico,
2859,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,49,,Ac_90_10_49,Lift stopping and calling,Paragem e chamada de elevador,false,,Genérico,
2860,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,50,,Ac_90_10_50,Lift travelling,Viagem de elevador,false,,Genérico,
2861,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,77,,Ac_90_10_77,Sheltering,Abrigo,false,,Genérico,
2862,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,78,,Ac_90_10_78,Shoppers moving and circulation,Clientes em movimento e circulação,false,,Genérico,
2863,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,93,,Ac_90_10_93,Uncovered walking,Caminhar num espaço exterior,false,,Genérico,
2864,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,10,96,,Ac_90_10_96,Wheelchair travelling,Viagem numa cadeira de rodas,false,,Genérico,
2865,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,90,20,,,Ac_90_20,Common activities,Atividades comuns,false,,Genérico,
2866,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,9,,Ac_90_20_09,Briefing,Resumo,false,,Genérico,
2867,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,13,,Ac_90_20_13,Changing,Mudança,false,,Genérico,
2868,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,42,,Ac_90_20_42,Interviewing,Entrevista,false,,Genérico,
2869,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,69,,Ac_90_20_69,Queuing,Em fila,false,,Genérico,
2870,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,72,,Ac_90_20_72,Resting,Em repouso,false,,Genérico,
2871,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,82,,Ac_90_20_82,Spectator seating,Espectador sentado,false,,Genérico,
2872,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,83,,Ac_90_20_83,Spectator standing,Espectador em pé,false,,Genérico,
2873,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,20,96,,Ac_90_20_96,Waiting,Espera,false,,Genérico,
2874,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,2,90,50,,,Ac_90_50,Storing activities,Armazenagem para atividades,false,,Genérico,
2875,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,2,,Ac_90_50_02,Aircraft storing,Armazenagem de aeronaves,false,,Genérico,
2876,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,4,,Ac_90_50_04,Arms storing,Armazenagem de armas,false,,Genérico,
2877,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,6,,Ac_90_50_06,Baggage storing,Armazenagem de bagagem,false,,Genérico,
2878,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,7,,Ac_90_50_07,Beer storing,Armazenagem de cerveja,false,,Genérico,
2879,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,9,,Ac_90_50_09,Blood storing,Armazenagem de sangue,false,,Genérico,
2880,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,10,,Ac_90_50_10,Boat storing,Armazenagem de barcos,false,,Genérico,
2881,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,11,,Ac_90_50_11,Cargo storing,Armazenagem de carga,false,,Genérico,
2882,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,13,,Ac_90_50_13,Chemicals storing,Armazenagem de produtos químicos,false,,Genérico,
2883,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,14,,Ac_90_50_14,Clothes storing,Armazenagem de roupas,false,,Genérico,
2884,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,15,,Ac_90_50_15,Cold storing,Armazenagem a frio,false,,Genérico,
2885,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,24,,Ac_90_50_24,Dry waste storing,Armazenagem de resíduos secos,false,,Genérico,
2886,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,25,,Ac_90_50_25,Evidence storing,Armazenagem de evidências,false,,Genérico,
2887,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,26,,Ac_90_50_26,Explosives storing,Armazenagem de explosivos,false,,Genérico,
2888,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,28,,Ac_90_50_28,Feed storing,Armazenagem de ração,false,,Genérico,
2889,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,29,,Ac_90_50_29,Flammable chemicals storing,Armazenagem de produtos químicos inflamáveis,false,,Genérico,
2890,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,30,,Ac_90_50_30,Food storing,Armazenagem de alimentos,false,,Genérico,
2891,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,32,,Ac_90_50_32,Fuel storing,Armazenagem de combustível,false,,Genérico,
2892,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,34,,Ac_90_50_34,Gas storing,Armazenagem de gás,false,,Genérico,
2893,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,35,,Ac_90_50_35,General storing,Armazenagem geral,false,,Genérico,
2894,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,36,,Ac_90_50_36,Glider storing,Armazenagem de planadores,false,,Genérico,
2895,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,37,,Ac_90_50_37,Goods storing,Armazenagem de mercadorias,false,,Genérico,
2896,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,39,,Ac_90_50_39,Grain storing,Armazenagem de grãos,false,,Genérico,
2897,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,41,,Ac_90_50_41,Hang glider storing,Armazenagem de asa delta,false,,Genérico,
2898,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,42,,Ac_90_50_42,Hazardous waste storing,Armazenagem de resíduos perigosos,false,,Genérico,
2899,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,44,,Ac_90_50_44,Helicoptor storing,Armazenagem de helicópteros,false,,Genérico,
2900,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,47,,Ac_90_50_47,Left luggage storing,Armazenagem de bagagem,false,,Genérico,
2901,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,52,,Ac_90_50_52,Medical records storing,Armazenagem de registros médicos,false,,Genérico,
2902,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,53,,Ac_90_50_53,Mineral storing,Armazenagem de minerais,false,,Genérico,
2903,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,58,,Ac_90_50_58,Oil storing,Armazenagem de óleo,false,,Genérico,
2904,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,59,,Ac_90_50_59,Outdoor storing,Armazenagem ao ar livre,false,,Genérico,
2905,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,65,,Ac_90_50_65,Pharmacy storing,Armazém de farmácia,false,,Genérico,
2906,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,70,,Ac_90_50_70,Raw materials storing,Armazenagem de matérias-primas,false,,Genérico,
2907,SECClasS,2021-06-25T00:00:00.000+00:00,1.13,1,Actividades,,3,90,50,75,,Ac_90_50_75,Scientific equipment storing,Armazenagem de equipamento científico,false,,Genérico,
