Autor,Data_traducao,Group,Section,Subgroup,Object,Versao_Uniclass,versao_secclas,_id,code_item,code_tabela,tabela_id,descricao_SECClasS,idItem,nivel_item,review,title_item,titulo_SECClasS,keywords,Especialidade,
SECClasS,2021-06-25T00:00:00.000Z,20,,,,1.12,1,60d41ae8ddc3ec53204c81da,Co_20,Complexos,60db8cde7df6e6387cf1fc79,,1,1,false,"Administrative, commercial and protective service complexes","Complexos de serviços administrativos, comerciais e de segurança",,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,10,,1.12,1,60d41ae8ddc3ec53204c81db,Co_20_10,Complexos,60db8cde7df6e6387cf1fc79,,2,2,false,Legislative complexes,Complexos legislativos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,60,10,,1.12,1,60d41ae8ddc3ec53204c81dc,Co_20_10_60,Complexos,60db8cde7df6e6387cf1fc79,,3,3,false,Governmental complexes,Complexos governamentais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,15,,1.12,1,60d41ae8ddc3ec53204c81dd,Co_20_15,Complexos,60db8cde7df6e6387cf1fc79,,4,2,false,Administrative complexes,Complexos administrativos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,8,15,,1.12,1,60d41ae8ddc3ec53204c81de,Co_20_15_08,Complexos,60db8cde7df6e6387cf1fc79,,5,3,false,Business parks,Parques empresariais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,58,15,,1.12,1,60d41ae8ddc3ec53204c81df,Co_20_15_58,Complexos,60db8cde7df6e6387cf1fc79,,6,3,false,Office complexes,Complexos de escritórios,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,20,,1.12,1,60d41ae8ddc3ec53204c81e0,Co_20_20,Complexos,60db8cde7df6e6387cf1fc79,,7,2,false,Secular representative complexes,Complexos de administração pública,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,15,20,,1.12,1,60d41ae8ddc3ec53204c81e1,Co_20_20_15,Complexos,60db8cde7df6e6387cf1fc79,,8,3,false,Complexes for representatives of nation states abroad,Complexos de representação de estados no estrangeiro ,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,40,20,,1.12,1,60d41ae8ddc3ec53204c81e2,Co_20_20_40,Complexos,60db8cde7df6e6387cf1fc79,,9,3,false,Local government complexes,Complexos governamentais locais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,50,20,,1.12,1,60d41ae8ddc3ec53204c81e3,Co_20_20_50,Complexos,60db8cde7df6e6387cf1fc79,,10,3,false,National government complexes,Complexos governamentais nacionais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,70,20,,1.12,1,60d41ae8ddc3ec53204c81e4,Co_20_20_70,Complexos,60db8cde7df6e6387cf1fc79,,11,3,false,Regional government complexes,Complexos governamentais regionais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,45,,1.12,1,60d41ae8ddc3ec53204c81e5,Co_20_45,Complexos,60db8cde7df6e6387cf1fc79,,12,2,false,Motor vehicle maintenance and fuelling complexes,Complexos de manutenção e abastecimento de veículos motorizados,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,50,45,,1.12,1,60d41ae8ddc3ec53204c81e6,Co_20_45_50,Complexos,60db8cde7df6e6387cf1fc79,,13,3,false,Motor vehicle fuelling and charging stations,Complexos de abastecimento e carregamento de veículos motorizados ,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,54,45,,1.12,1,60d41ae8ddc3ec53204c81e7,Co_20_45_54,Complexos,60db8cde7df6e6387cf1fc79,,14,3,false,Motor vehicle servicing complexes,Complexos de reparação de veículos motorizados,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,50,,1.12,1,60d41ae8ddc3ec53204c81e8,Co_20_50,Complexos,60db8cde7df6e6387cf1fc79,,15,2,false,Commercial complexes,Complexos comerciais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,5,50,,1.12,1,60d41ae8ddc3ec53204c81e9,Co_20_50_05,Complexos,60db8cde7df6e6387cf1fc79,,16,3,false,Auction complexes,Complexos de leiloeiras,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,50,50,,1.12,1,60d41ae8ddc3ec53204c81ea,Co_20_50_50,Complexos,60db8cde7df6e6387cf1fc79,,17,3,false,Market complexes,Complexos de mercados,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,53,50,,1.12,1,60d41ae8ddc3ec53204c81eb,Co_20_50_53,Complexos,60db8cde7df6e6387cf1fc79,,18,3,false,Mixed use complexes,Complexos de utilização mista,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,60,50,,1.12,1,60d41ae8ddc3ec53204c81ec,Co_20_50_60,Complexos,60db8cde7df6e6387cf1fc79,,19,3,false,Parade of shops,Conjuntos de lojas de comércio local,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,71,50,,1.12,1,60d41ae8ddc3ec53204c81ed,Co_20_50_71,Complexos,60db8cde7df6e6387cf1fc79,,20,3,false,Retail parks,Parques de retalho,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,78,50,,1.12,1,60d41ae8ddc3ec53204c81ee,Co_20_50_78,Complexos,60db8cde7df6e6387cf1fc79,,21,3,false,Shopping complexes,Centros comerciais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,94,50,,1.12,1,60d41ae8ddc3ec53204c81ef,Co_20_50_94,Complexos,60db8cde7df6e6387cf1fc79,,22,3,false,Vehicle sales complexes,Complexos de venda de veículos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,55,,1.12,1,60d41ae8ddc3ec53204c81f0,Co_20_55,Complexos,60db8cde7df6e6387cf1fc79,,23,2,false,Postal complexes,Complexos postais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,10,55,,1.12,1,60d41ae8ddc3ec53204c81f1,Co_20_55_10,Complexos,60db8cde7df6e6387cf1fc79,,24,3,false,Postal communications complexes,Complexos de comunicações postais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,60,,1.12,1,60d41ae8ddc3ec53204c81f2,Co_20_60,Complexos,60db8cde7df6e6387cf1fc79,,25,2,false,Military complexes,Complexos militares,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,2,60,,1.12,1,60d41ae8ddc3ec53204c81f3,Co_20_60_02,Complexos,60db8cde7df6e6387cf1fc79,,26,3,false,Air force complexes,Complexos da Força Aérea,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,10,60,,1.12,1,60d41ae8ddc3ec53204c81f4,Co_20_60_10,Complexos,60db8cde7df6e6387cf1fc79,,27,3,false,Army complexes,Complexos do exército,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,56,60,,1.12,1,60d41ae8ddc3ec53204c81f5,Co_20_60_56,Complexos,60db8cde7df6e6387cf1fc79,,28,3,false,Navy complexes,Complexos da marinha,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,65,,1.12,1,60d41ae8ddc3ec53204c81f6,Co_20_65,Complexos,60db8cde7df6e6387cf1fc79,,29,2,false,Law enforcement complexes,Complexos de forças de segurança pública,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,56,65,,1.12,1,60d41ae8ddc3ec53204c81f7,Co_20_65_56,Complexos,60db8cde7df6e6387cf1fc79,,30,3,false,Law enforcement agency complexes,Complexos de agências de segurança pública,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,70,,1.12,1,60d41ae8ddc3ec53204c81f8,Co_20_70,Complexos,60db8cde7df6e6387cf1fc79,,31,2,false,Judicial complexes,Complexos judiciais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,18,70,,1.12,1,60d41ae8ddc3ec53204c81f9,Co_20_70_18,Complexos,60db8cde7df6e6387cf1fc79,,32,3,false,Court complexes,Complexos de tribunais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,65,70,,1.12,1,60d41ae8ddc3ec53204c81fa,Co_20_70_65,Complexos,60db8cde7df6e6387cf1fc79,,33,3,false,Probation complexes,Complexos de liberdade condicional,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,75,,1.12,1,60d41ae8ddc3ec53204c81fb,Co_20_75,Complexos,60db8cde7df6e6387cf1fc79,,34,2,false,Detention complexes,Complexos de detenção,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,42,75,,1.12,1,60d41ae8ddc3ec53204c81fc,Co_20_75_42,Complexos,60db8cde7df6e6387cf1fc79,,35,3,false,Immigrant detention complexes,Complexos de detenção de imigrantes,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,64,75,,1.12,1,60d41ae8ddc3ec53204c81fd,Co_20_75_64,Complexos,60db8cde7df6e6387cf1fc79,,36,3,false,Prison complexes,Complexos prisionais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,71,75,,1.12,1,60d41ae8ddc3ec53204c81fe,Co_20_75_71,Complexos,60db8cde7df6e6387cf1fc79,,37,3,false,Refugee detention complexes,Complexos de detenção de refugiados,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,80,,1.12,1,60d41ae8ddc3ec53204c81ff,Co_20_80,Complexos,60db8cde7df6e6387cf1fc79,,38,2,false,Weapons training complexes,Complexos de treino com armas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,4,80,,1.12,1,60d41ae8ddc3ec53204c8200,Co_20_80_04,Complexos,60db8cde7df6e6387cf1fc79,,39,3,false,Artillery firing range complexes,Carreiras de tiro de artilharia,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,80,80,,1.12,1,60d41ae8ddc3ec53204c8201,Co_20_80_80,Complexos,60db8cde7df6e6387cf1fc79,,40,3,false,Small arms firing range complexes,Carreiras de tiro de armas de pequeno porte,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,,90,,1.12,1,60d41ae8ddc3ec53204c8202,Co_20_90,Complexos,60db8cde7df6e6387cf1fc79,,41,2,false,Incident support complexes,Complexos de suporte à emergência,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,2,90,,1.12,1,60d41ae8ddc3ec53204c8203,Co_20_90_02,Complexos,60db8cde7df6e6387cf1fc79,,42,3,false,Air and sea rescue complexes,Complexos de resgate aéreo e marítimo,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,16,90,,1.12,1,60d41ae8ddc3ec53204c8204,Co_20_90_16,Complexos,60db8cde7df6e6387cf1fc79,,43,3,false,Coastguard stations,Estações da guarda costeira,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,27,90,,1.12,1,60d41ae8ddc3ec53204c8205,Co_20_90_27,Complexos,60db8cde7df6e6387cf1fc79,,44,3,false,Fire brigade complexes,Quartéis de bombeiros,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,47,90,,1.12,1,60d41ae8ddc3ec53204c8206,Co_20_90_47,Complexos,60db8cde7df6e6387cf1fc79,,45,3,false,Lifeboat stations,Estações de salva-vidas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,20,53,90,,1.12,1,60d41ae8ddc3ec53204c8207,Co_20_90_53,Complexos,60db8cde7df6e6387cf1fc79,,46,3,false,Mountain rescue complexes,Complexos de resgate de montanha,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,,,1.12,1,60d41ae8ddc3ec53204c8208,Co_25,Complexos,60db8cde7df6e6387cf1fc79,,47,1,false,"Cultural, educational, scientific and information complexes","Complexos culturais, educacionais, científicos e de informação",,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,5,,1.12,1,60d41ae8ddc3ec53204c8209,Co_25_05,Complexos,60db8cde7df6e6387cf1fc79,,48,2,false,Commemorative complexes,Complexos comemorativos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,10,,1.12,1,60d41ae8ddc3ec53204c820a,Co_25_10,Complexos,60db8cde7df6e6387cf1fc79,,49,2,false,Educational complexes,Complexos educacionais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,32,10,,1.12,1,60d41ae8ddc3ec53204c820b,Co_25_10_32,Complexos,60db8cde7df6e6387cf1fc79,,50,3,false,Further education colleges,Instituições de ensino profissional,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,41,10,,1.12,1,60d41ae8ddc3ec53204c820c,Co_25_10_41,Complexos,60db8cde7df6e6387cf1fc79,,51,3,false,Infant schools,Edifícios de educação infantil ,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,45,10,,1.12,1,60d41ae8ddc3ec53204c820d,Co_25_10_45,Complexos,60db8cde7df6e6387cf1fc79,,52,3,false,"Kindergartens, nurseries and preschools","Berçários, jardins infantis e pré-escola",,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,66,10,,1.12,1,60d41ae8ddc3ec53204c820e,Co_25_10_66,Complexos,60db8cde7df6e6387cf1fc79,,53,3,false,Primary schools,Escolas do ensino básico,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,77,10,,1.12,1,60d41ae8ddc3ec53204c820f,Co_25_10_77,Complexos,60db8cde7df6e6387cf1fc79,,54,3,false,Secondary schools,Escolas do ensino secundário,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,88,10,,1.12,1,60d41ae8ddc3ec53204c8210,Co_25_10_88,Complexos,60db8cde7df6e6387cf1fc79,,55,3,false,Tertiary colleges,Instituições de ensino superior,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,92,10,,1.12,1,60d41ae8ddc3ec53204c8211,Co_25_10_92,Complexos,60db8cde7df6e6387cf1fc79,,56,3,false,Universities,Universidades,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,30,,1.12,1,60d41ae8ddc3ec53204c8212,Co_25_30,Complexos,60db8cde7df6e6387cf1fc79,,57,2,false,Scientific complexes,Complexos científicos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,4,30,,1.12,1,60d41ae8ddc3ec53204c8213,Co_25_30_04,Complexos,60db8cde7df6e6387cf1fc79,,58,3,false,Astronomical observatory complexes,Observatórios astronómicos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,8,30,,1.12,1,60d41ae8ddc3ec53204c8214,Co_25_30_08,Complexos,60db8cde7df6e6387cf1fc79,,59,3,false,Botanical gardens,Jardins botânicos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,45,30,,1.12,1,60d41ae8ddc3ec53204c8215,Co_25_30_45,Complexos,60db8cde7df6e6387cf1fc79,,60,3,false,Laboratory complexes,Complexos laboratoriais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,70,30,,1.12,1,60d41ae8ddc3ec53204c8216,Co_25_30_70,Complexos,60db8cde7df6e6387cf1fc79,,61,3,false,Research complexes,Complexos de investigação,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,50,,1.12,1,60d41ae8ddc3ec53204c8217,Co_25_50,Complexos,60db8cde7df6e6387cf1fc79,,62,2,false,Exhibition complexes,Complexos de exibição,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,3,50,,1.12,1,60d41ae8ddc3ec53204c8218,Co_25_50_03,Complexos,60db8cde7df6e6387cf1fc79,,63,3,false,Art installations,Instalações de arte,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,33,50,,1.12,1,60d41ae8ddc3ec53204c8219,Co_25_50_33,Complexos,60db8cde7df6e6387cf1fc79,,64,3,false,Galleries,Galerias,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,34,50,,1.12,1,60d41ae8ddc3ec53204c821a,Co_25_50_34,Complexos,60db8cde7df6e6387cf1fc79,,65,3,false,Gardens and arboretums,Jardins e arboretos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,50,50,,1.12,1,60d41ae8ddc3ec53204c821b,Co_25_50_50,Complexos,60db8cde7df6e6387cf1fc79,,66,3,false,Memorial complexes,Complexos memoriais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,52,50,,1.12,1,60d41ae8ddc3ec53204c821c,Co_25_50_52,Complexos,60db8cde7df6e6387cf1fc79,,67,3,false,Monument complexes,Complexos monumentais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,54,50,,1.12,1,60d41ae8ddc3ec53204c821d,Co_25_50_54,Complexos,60db8cde7df6e6387cf1fc79,,68,3,false,Multi-purpose exhibition complexes,Complexos de exposição polivalente,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,55,50,,1.12,1,60d41ae8ddc3ec53204c821e,Co_25_50_55,Complexos,60db8cde7df6e6387cf1fc79,,69,3,false,Museums,Museus,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,58,50,,1.12,1,60d41ae8ddc3ec53204c821f,Co_25_50_58,Complexos,60db8cde7df6e6387cf1fc79,,70,3,false,Open-air museums,Museus ao ar livre,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,59,50,,1.12,1,60d41ae8ddc3ec53204c8220,Co_25_50_59,Complexos,60db8cde7df6e6387cf1fc79,,71,3,false,Open-air sculpture parks,Parques de esculturas ao ar livre ,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,99,50,,1.12,1,60d41ae8ddc3ec53204c8221,Co_25_50_99,Complexos,60db8cde7df6e6387cf1fc79,,72,3,false,Zoos,Jardins zoológicos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,70,,1.12,1,60d41ae8ddc3ec53204c8222,Co_25_70,Complexos,60db8cde7df6e6387cf1fc79,,73,2,false,Information complexes,Complexos de informação,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,16,70,,1.12,1,60d41ae8ddc3ec53204c8223,Co_25_70_16,Complexos,60db8cde7df6e6387cf1fc79,,74,3,false,Conference complexes,Centros de conferências e congressos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,23,70,,1.12,1,60d41ae8ddc3ec53204c8224,Co_25_70_23,Complexos,60db8cde7df6e6387cf1fc79,,75,3,false,Document archives,Arquivos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,30,70,,1.12,1,60d41ae8ddc3ec53204c8225,Co_25_70_30,Complexos,60db8cde7df6e6387cf1fc79,,76,3,false,Film archives,Cinematecas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,41,70,,1.12,1,60d41ae8ddc3ec53204c8226,Co_25_70_41,Complexos,60db8cde7df6e6387cf1fc79,,77,3,false,Information centres,Centros de informação,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,47,70,,1.12,1,60d41ae8ddc3ec53204c8227,Co_25_70_47,Complexos,60db8cde7df6e6387cf1fc79,,78,3,false,Library complexes,Complexos de bibliotecas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,,90,,1.12,1,60d41ae8ddc3ec53204c8228,Co_25_90,Complexos,60db8cde7df6e6387cf1fc79,,79,2,false,Worship complexes,Complexos de culto,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,25,30,90,,1.12,1,60d41ae8ddc3ec53204c8229,Co_25_90_30,Complexos,60db8cde7df6e6387cf1fc79,,80,3,false,Faith worship complexes,Complexos de culto religioso,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,,,1.12,1,60d41ae8ddc3ec53204c822a,Co_30,Complexos,60db8cde7df6e6387cf1fc79,,81,1,false,Industrial complexes,Complexos industriais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,10,,1.12,1,60d41ae8ddc3ec53204c822b,Co_30_10,Complexos,60db8cde7df6e6387cf1fc79,,82,2,false,Mineral extraction complexes,Complexos de extracção mineira,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,22,10,,1.12,1,60d41ae8ddc3ec53204c822c,Co_30_10_22,Complexos,60db8cde7df6e6387cf1fc79,,83,3,false,Deep mines,Minas subterrânea profunda,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,24,10,,1.12,1,60d41ae8ddc3ec53204c822d,Co_30_10_24,Complexos,60db8cde7df6e6387cf1fc79,,84,3,false,Drift mines,Minas subterrânea sub-horizontais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,51,10,,1.12,1,60d41ae8ddc3ec53204c822e,Co_30_10_51,Complexos,60db8cde7df6e6387cf1fc79,,85,3,false,Methane hydrates extraction complexes,Complexos de extração de hidratos de metano,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,61,10,,1.12,1,60d41ae8ddc3ec53204c822f,Co_30_10_61,Complexos,60db8cde7df6e6387cf1fc79,,86,3,false,Opencast mines,Minas a céu aberto,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,69,10,,1.12,1,60d41ae8ddc3ec53204c8230,Co_30_10_69,Complexos,60db8cde7df6e6387cf1fc79,,87,3,false,Quarries,Pedreiras,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,77,10,,1.12,1,60d41ae8ddc3ec53204c8231,Co_30_10_77,Complexos,60db8cde7df6e6387cf1fc79,,88,3,false,Shale gas extraction complexes,Complexos de extracção de gás de xisto,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,78,10,,1.12,1,60d41ae8ddc3ec53204c8232,Co_30_10_78,Complexos,60db8cde7df6e6387cf1fc79,,89,3,false,Shale oil extraction complexes,Complexos de extracção de óleo de xisto,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,20,,1.12,1,60d41ae8ddc3ec53204c8233,Co_30_20,Complexos,60db8cde7df6e6387cf1fc79,,90,2,false,Nuclear and chemical management complexes,Complexos de gestão nucleares e químicos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,80,20,,1.12,1,60d41ae8ddc3ec53204c8234,Co_30_20_80,Complexos,60db8cde7df6e6387cf1fc79,,91,3,false,Surface radioactive waste management complexes,Complexos de gestão de resíduos radioactivos à superfície,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,95,20,,1.12,1,60d41ae8ddc3ec53204c8235,Co_30_20_95,Complexos,60db8cde7df6e6387cf1fc79,,92,3,false,Underground radioactive waste management complexes,Complexos de gestão de resíduos radioactivos subterrâneos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,30,,1.12,1,60d41ae8ddc3ec53204c8236,Co_30_30,Complexos,60db8cde7df6e6387cf1fc79,,93,2,false,Mineral processing complexes,Complexos de processamento mineral,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,30,30,,1.12,1,60d41ae8ddc3ec53204c8237,Co_30_30_30,Complexos,60db8cde7df6e6387cf1fc79,,94,3,false,Gas processing complexes,Complexos de processamento de gás,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,50,30,,1.12,1,60d41ae8ddc3ec53204c8238,Co_30_30_50,Complexos,60db8cde7df6e6387cf1fc79,,95,3,false,Oil processing complexes,Complexos de processamento de petróleo,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,55,30,,1.12,1,60d41ae8ddc3ec53204c8239,Co_30_30_55,Complexos,60db8cde7df6e6387cf1fc79,,96,3,false,Ore processing complexes,Complexos de processamento de minério,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,40,,1.12,1,60d41ae8ddc3ec53204c823a,Co_30_40,Complexos,60db8cde7df6e6387cf1fc79,,97,2,false,Animal and plant products processing complexes,Complexos de processamento de produtos animais e vegetais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,1,40,,1.12,1,60d41ae8ddc3ec53204c823b,Co_30_40_01,Complexos,60db8cde7df6e6387cf1fc79,,98,3,false,Abattoirs,Matadouros,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,3,40,,1.12,1,60d41ae8ddc3ec53204c823c,Co_30_40_03,Complexos,60db8cde7df6e6387cf1fc79,,99,3,false,Animal product processing complexes,Complexos de processamento de produtos animais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,4,40,,1.12,1,60d41ae8ddc3ec53204c823d,Co_30_40_04,Complexos,60db8cde7df6e6387cf1fc79,,100,3,false,Arable crop processing complexes,Complexos de processamento de culturas arvenses,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,6,40,,1.12,1,60d41ae8ddc3ec53204c823e,Co_30_40_06,Complexos,60db8cde7df6e6387cf1fc79,,101,3,false,Bakeries,Padarias,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,8,40,,1.12,1,60d41ae8ddc3ec53204c823f,Co_30_40_08,Complexos,60db8cde7df6e6387cf1fc79,,102,3,false,Breweries,Fábricas de cerveja,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,11,40,,1.12,1,60d41ae8ddc3ec53204c8240,Co_30_40_11,Complexos,60db8cde7df6e6387cf1fc79,,103,3,false,Canneries,Fábricas de conservas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,22,40,,1.12,1,60d41ae8ddc3ec53204c8241,Co_30_40_22,Complexos,60db8cde7df6e6387cf1fc79,,104,3,false,Distilleries,Destilarias,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,30,40,,1.12,1,60d41ae8ddc3ec53204c8242,Co_30_40_30,Complexos,60db8cde7df6e6387cf1fc79,,105,3,false,Fish processing complexes,Complexos de processamento de peixe,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,40,40,,1.12,1,60d41ae8ddc3ec53204c8243,Co_30_40_40,Complexos,60db8cde7df6e6387cf1fc79,,106,3,false,Horticultural crop processing complexes,Complexos de processamento de hortícolas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,55,40,,1.12,1,60d41ae8ddc3ec53204c8244,Co_30_40_55,Complexos,60db8cde7df6e6387cf1fc79,,107,3,false,Mills,Moinhos,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,60,40,,1.12,1,60d41ae8ddc3ec53204c8245,Co_30_40_60,Complexos,60db8cde7df6e6387cf1fc79,,108,3,false,Livestock processing complexes,Complexos de processamento de gado,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,90,40,,1.12,1,60d41ae8ddc3ec53204c8246,Co_30_40_90,Complexos,60db8cde7df6e6387cf1fc79,,109,3,false,Timber processing complexes,Complexos de processamento de madeira,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,96,40,,1.12,1,60d41ae8ddc3ec53204c8247,Co_30_40_96,Complexos,60db8cde7df6e6387cf1fc79,,110,3,false,Wineries,Complexos vitivinícolas,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,50,,1.12,1,60d41ae8ddc3ec53204c8248,Co_30_50,Complexos,60db8cde7df6e6387cf1fc79,,111,2,false,Manufacturing complexes,Complexos industriais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,37,50,,1.12,1,60d41ae8ddc3ec53204c8249,Co_30_50_37,Complexos,60db8cde7df6e6387cf1fc79,,112,3,false,Heavy manufacturing complexes,Complexos industriais de produção pesada,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,41,50,,1.12,1,60d41ae8ddc3ec53204c824a,Co_30_50_41,Complexos,60db8cde7df6e6387cf1fc79,,113,3,false,Industrial parks,Parques industriais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,47,50,,1.12,1,60d41ae8ddc3ec53204c824b,Co_30_50_47,Complexos,60db8cde7df6e6387cf1fc79,,114,3,false,Light manufacturing complexes,Complexos industriais de produção ligeira,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,77,50,,1.12,1,60d41ae8ddc3ec53204c824c,Co_30_50_77,Complexos,60db8cde7df6e6387cf1fc79,,115,3,false,Ship and boat building yards,Estaleiros navais,,Generico,
SECClasS,2021-06-25T00:00:00.000Z,30,,60,,1.12,1,60d41ae8ddc3ec53204c824d,Co_30_60,Complexos,60db8cde7df6e6387cf1fc79,,116,2,false,Cleaning and maintenance complexes,Complexos de limpeza e de manutenção,,Generico,
