idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
292,SECClasS,2021-06-25T00:00:00.000+00:291,1.12,1,Complexos,,3,55,15,15,,Co_55_15_15,Water extraction networks,Redes de extração de água,false,,Genérico,
293,SECClasS,2021-06-25T00:00:00.000+00:292,1.12,1,Complexos,,3,55,15,50,,Co_55_15_50,Water treatment complexes,Estações de tratamento de água,false,,Genérico,
294,SECClasS,2021-06-25T00:00:00.000+00:293,1.12,1,Complexos,,3,55,15,96,,Co_55_15_96,Water storage complexes,Complexos de Armazenagem de água,false,,Genérico,
295,SECClasS,2021-06-25T00:00:00.000+00:294,1.12,1,Complexos,,2,55,20,,,Co_55_20,Gas supply complexes,Complexos para fornecimento de gás,false,,Genérico,
296,SECClasS,2021-06-25T00:00:00.000+00:295,1.12,1,Complexos,,3,55,20,50,,Co_55_20_50,Gas distribution complexes,Estações de transporte de gás,false,,Genérico,
297,SECClasS,2021-06-25T00:00:00.000+00:296,1.12,1,Complexos,,3,55,20,60,,Co_55_20_60,Gas distribution networks,Redes de distribuição de gás,false,,Genérico,
298,SECClasS,2021-06-25T00:00:00.000+00:297,1.12,1,Complexos,,2,55,50,,,Co_55_50,Liquid fuel supply complexes,Complexos de abastecimento de combustíveis líquidos,false,,Genérico,
299,SECClasS,2021-06-25T00:00:00.000+00:298,1.12,1,Complexos,,3,55,50,10,,Co_55_50_10,Liquid fuel distribution complexes,Complexos de distribuição de combustíveis líquidos,false,,Genérico,
300,SECClasS,2021-06-25T00:00:00.000+00:299,1.12,1,Complexos,,3,55,50,50,,Co_55_50_50,Liquid fuel distribution networks,Redes de distribuição de combustíveis líquidos,false,,Genérico,
301,SECClasS,2021-06-25T00:00:00.000+00:300,1.12,1,Complexos,,2,55,70,,,Co_55_70,Water supply complexes,Complexos de abastecimento de água,false,,Genérico,
302,SECClasS,2021-06-25T00:00:00.000+00:301,1.12,1,Complexos,,3,55,70,20,,Co_55_70_20,Water distribution complexes,Complexos de distribuição de água,false,,Genérico,
303,SECClasS,2021-06-25T00:00:00.000+00:302,1.12,1,Complexos,,3,55,70,60,,Co_55_70_60,Water distribution networks,Redes de distribuição de água,false,,Genérico,
304,SECClasS,2021-06-25T00:00:00.000+00:303,1.12,1,Complexos,,1,60,,,,Co_60,"Heating, cooling and refrigeration complexes","Complexos de aquecimento, arrefecimento e refrigeração",false,,Genérico,
305,SECClasS,2021-06-25T00:00:00.000+00:304,1.12,1,Complexos,,2,60,10,,,Co_60_10,Heating complexes,Complexos de aquecimento,false,,Genérico,
306,SECClasS,2021-06-25T00:00:00.000+00:305,1.12,1,Complexos,,3,60,10,10,,Co_60_10_10,District heating complexes,Complexos de aquecimento urbano,false,,Genérico,
307,SECClasS,2021-06-25T00:00:00.000+00:306,1.12,1,Complexos,,2,60,40,,,Co_60_40,Cooling complexes,Complexos de arrefecimento,false,,Genérico,
308,SECClasS,2021-06-25T00:00:00.000+00:307,1.12,1,Complexos,,3,60,40,10,,Co_60_40_10,District cooling complexes,Complexos de arrefecimento urbano,false,,Genérico,
309,SECClasS,2021-06-25T00:00:00.000+00:308,1.12,1,Complexos,,1,65,,,,Co_65,Ventilation and air conditioning complexes,Complexos de ventilação e ar condicionado,false,,Genérico,
310,SECClasS,2021-06-25T00:00:00.000+00:309,1.12,1,Complexos,,1,70,,,,Co_70,Electrical power generation and distribution complexes,Complexos de geração e distribuição de energia eléctrica,false,,Genérico,
311,SECClasS,2021-06-25T00:00:00.000+00:310,1.12,1,Complexos,,2,70,10,,,Co_70_10,Electrical power generation complexes,Complexos de geração de energia eléctrica,false,,Genérico,
312,SECClasS,2021-06-25T00:00:00.000+00:311,1.12,1,Complexos,,3,70,10,8,,Co_70_10_08,Biomass power generation complexes,Complexos de geração de energia de biomassa,false,,Genérico,
313,SECClasS,2021-06-25T00:00:00.000+00:312,1.12,1,Complexos,,3,70,10,16,,Co_70_10_16,Coal power generation complexes,Complexos de geração de energia de carvão,false,,Genérico,
314,SECClasS,2021-06-25T00:00:00.000+00:313,1.12,1,Complexos,,3,70,10,17,,Co_70_10_17,Combined heat and power generation complexes,Complexos de geração combinada de calor e energia,false,,Genérico,
315,SECClasS,2021-06-25T00:00:00.000+00:314,1.12,1,Complexos,,3,70,10,33,,Co_70_10_33,Gas power generation complexes,Complexos de geração de energia de gás,false,,Genérico,
316,SECClasS,2021-06-25T00:00:00.000+00:315,1.12,1,Complexos,,3,70,10,34,,Co_70_10_34,Geothermal power generation complexes,Complexos de geração de energia geotérmica,false,,Genérico,
317,SECClasS,2021-06-25T00:00:00.000+00:316,1.12,1,Complexos,,3,70,10,38,,Co_70_10_38,Hydroelectric power generation complexes,Complexos de geração de energia hidroeléctrica,false,,Genérico,
318,SECClasS,2021-06-25T00:00:00.000+00:317,1.12,1,Complexos,,3,70,10,57,,Co_70_10_57,Nuclear power generation complexes,Complexos de geração de energia nuclear,false,,Genérico,
319,SECClasS,2021-06-25T00:00:00.000+00:318,1.12,1,Complexos,,3,70,10,58,,Co_70_10_58,Offshore wind power generation complexes,Parques éolicos offshore,false,,Genérico,
320,SECClasS,2021-06-25T00:00:00.000+00:319,1.12,1,Complexos,,3,70,10,59,,Co_70_10_59,Oil-fired power generation complexes,Complexos de geração de energia termoelétrica com combustível,false,,Genérico,
321,SECClasS,2021-06-25T00:00:00.000+00:320,1.12,1,Complexos,,3,70,10,60,,Co_70_10_60,Onshore wind power generation complexes,Parques éolicos,false,,Genérico,
322,SECClasS,2021-06-25T00:00:00.000+00:321,1.12,1,Complexos,,3,70,10,63,,Co_70_10_63,Photovoltaic power generation complexes,Complexos de geração de energia fotovoltaica,false,,Genérico,
323,SECClasS,2021-06-25T00:00:00.000+00:322,1.12,1,Complexos,,3,70,10,81,,Co_70_10_81,Solar reflector power generation complexes,Complexos de geração de energia solar por reflexão,false,,Genérico,
324,SECClasS,2021-06-25T00:00:00.000+00:323,1.12,1,Complexos,,3,70,10,88,,Co_70_10_88,Tidal power generation complexes,Complexos de geração de energia de marés,false,,Genérico,
325,SECClasS,2021-06-25T00:00:00.000+00:324,1.12,1,Complexos,,3,70,10,96,,Co_70_10_96,Wave power generation complexes,Complexos de geração de energia das ondas,false,,Genérico,
326,SECClasS,2021-06-25T00:00:00.000+00:325,1.12,1,Complexos,,2,70,30,,,Co_70_30,Electricity distribution complexes,Complexos de distribuição de energia eléctrica,false,,Genérico,
327,SECClasS,2021-06-25T00:00:00.000+00:326,1.12,1,Complexos,,3,70,30,35,,Co_70_30_35,High voltage electricity substation complexes,Complexos de subestações de electricidade de alta tensão,false,,Genérico,
328,SECClasS,2021-06-25T00:00:00.000+00:327,1.12,1,Complexos,,3,70,30,40,,Co_70_30_40,High voltage electricity networks,Redes de electricidade de alta tensão,false,,Genérico,
329,SECClasS,2021-06-25T00:00:00.000+00:328,1.12,1,Complexos,,3,70,30,45,,Co_70_30_45,Low voltage electricity substation complexes,Complexos de subestações de electricidade de baixa tensão,false,,Genérico,
330,SECClasS,2021-06-25T00:00:00.000+00:329,1.12,1,Complexos,,3,70,30,50,,Co_70_30_50,Low voltage electricity networks,Redes de electricidade de baixa tensão,false,,Genérico,
331,SECClasS,2021-06-25T00:00:00.000+00:330,1.12,1,Complexos,,1,75,,,,Co_75,"Communications, security, safety and protection complexes","Complexos de comunicações, segurança e protecção",false,,Genérico,
332,SECClasS,2021-06-25T00:00:00.000+00:331,1.12,1,Complexos,,2,75,10,,,Co_75_10,Communications complexes,Complexos de comunicações,false,,Genérico,
333,SECClasS,2021-06-25T00:00:00.000+00:332,1.12,1,Complexos,,3,75,10,10,,Co_75_10_10,Broadcast communications complexes,Complexos de transmissão de comunicações,false,,Genérico,
334,SECClasS,2021-06-25T00:00:00.000+00:333,1.12,1,Complexos,,3,75,10,20,,Co_75_10_20,Broadcast communications networks,Redes de transmissão de comunicações,false,,Genérico,
335,SECClasS,2021-06-25T00:00:00.000+00:334,1.12,1,Complexos,,3,75,10,80,,Co_75_10_80,Telecommunications complexes,Complexos de telecomunicações,false,,Genérico,
336,SECClasS,2021-06-25T00:00:00.000+00:335,1.12,1,Complexos,,3,75,10,90,,Co_75_10_90,Telecommunications networks,Redes de telecomunicações,false,,Genérico,
337,SECClasS,2021-06-25T00:00:00.000+00:336,1.12,1,Complexos,,1,80,,,,Co_80,Transport complexes,Complexos de transporte,false,,Genérico,
338,SECClasS,2021-06-25T00:00:00.000+00:337,1.12,1,Complexos,,2,80,5,,,Co_80_05,Aerospace complexes,Complexos aeroespaciais,false,,Genérico,
339,SECClasS,2021-06-25T00:00:00.000+00:338,1.12,1,Complexos,,3,80,5,2,,Co_80_05_02,Airports and airfields,Aeroportos e aeródromos,false,,Genérico,
340,SECClasS,2021-06-25T00:00:00.000+00:339,1.12,1,Complexos,,3,80,5,38,,Co_80_05_38,Heliports,Heliportos,false,,Genérico,
341,SECClasS,2021-06-25T00:00:00.000+00:340,1.12,1,Complexos,,3,80,5,84,,Co_80_05_84,Spacecraft complexes,Complexos de naves espaciais,false,,Genérico,
342,SECClasS,2021-06-25T00:00:00.000+00:341,1.12,1,Complexos,,2,80,20,,,Co_80_20,Cable transport complexes,Complexos de ascensores,false,,Genérico,
343,SECClasS,2021-06-25T00:00:00.000+00:342,1.12,1,Complexos,,3,80,20,2,,Co_80_20_02,Aerial tramway complexes,Teleféricos,false,,Genérico,
344,SECClasS,2021-06-25T00:00:00.000+00:343,1.12,1,Complexos,,3,80,20,10,,Co_80_20_10,Cable railway complexes,Ascensores por ferrovia,false,,Genérico,
345,SECClasS,2021-06-25T00:00:00.000+00:344,1.12,1,Complexos,,3,80,20,13,,Co_80_20_13,Chairlift way complexes,Teleféricos por telecadeira,false,,Genérico,
346,SECClasS,2021-06-25T00:00:00.000+00:345,1.12,1,Complexos,,3,80,20,32,,Co_80_20_32,Funicular railway complexes,Funiculares,false,,Genérico,
347,SECClasS,2021-06-25T00:00:00.000+00:346,1.12,1,Complexos,,3,80,20,34,,Co_80_20_34,Gondola lift way complexes,Teleféricos de gôndola,false,,Genérico,
348,SECClasS,2021-06-25T00:00:00.000+00:347,1.12,1,Complexos,,3,80,20,84,,Co_80_20_84,Surface lift way complexes,Elevadores de superfície,false,,Genérico,
349,SECClasS,2021-06-25T00:00:00.000+00:348,1.12,1,Complexos,,3,80,20,99,,Co_80_20_99,Zip line way complexes,Slides,false,,Genérico,
350,SECClasS,2021-06-25T00:00:00.000+00:349,1.12,1,Complexos,,2,80,35,,,Co_80_35,Road complexes,Complexos de transporte rodoviário,false,,Genérico,
351,SECClasS,2021-06-25T00:00:00.000+00:350,1.12,1,Complexos,,3,80,35,10,,Co_80_35_10,Bus route networks,Redes de transporte de passageiros ,false,,Genérico,
352,SECClasS,2021-06-25T00:00:00.000+00:351,1.12,1,Complexos,,3,80,35,75,,Co_80_35_75,Road networks,Redes rodoviárias,false,,Genérico,
353,SECClasS,2021-06-25T00:00:00.000+00:352,1.12,1,Complexos,,2,80,50,,,Co_80_50,Railway complexes,Complexos de transporte ferroviário,false,,Genérico,
354,SECClasS,2021-06-25T00:00:00.000+00:353,1.12,1,Complexos,,3,80,50,35,,Co_80_50_35,Heavy rail complexes,Complexos ferroviários pesados,false,,Genérico,
355,SECClasS,2021-06-25T00:00:00.000+00:354,1.12,1,Complexos,,3,80,50,37,,Co_80_50_37,High-speed rail complexes,Complexos de ferrovia de alta velocidade,false,,Genérico,
356,SECClasS,2021-06-25T00:00:00.000+00:355,1.12,1,Complexos,,3,80,50,45,,Co_80_50_45,Light rail complexes,Complexos de ferrovia ligeira,false,,Genérico,
357,SECClasS,2021-06-25T00:00:00.000+00:356,1.12,1,Complexos,,3,80,50,50,,Co_80_50_50,Magnetic levitation ways,Caminhos para levitação magnética,false,,Genérico,
358,SECClasS,2021-06-25T00:00:00.000+00:357,1.12,1,Complexos,,3,80,50,53,,Co_80_50_53,Monorail complexes,Complexos de monocarril,false,,Genérico,
359,SECClasS,2021-06-25T00:00:00.000+00:358,1.12,1,Complexos,,3,80,50,56,,Co_80_50_56,Narrow gauge rail complexes,Complexos para ferrovia de via reduzida (bitola estreita),false,,Genérico,
360,SECClasS,2021-06-25T00:00:00.000+00:359,1.12,1,Complexos,,3,80,50,69,,Co_80_50_69,Rack rail complexes,Complexos para ferrovia de cremalheira,false,,Genérico,
361,SECClasS,2021-06-25T00:00:00.000+00:360,1.12,1,Complexos,,3,80,50,76,,Co_80_50_76,Road-based light rail complexes,Complexos para ferrovia ligeita emestrada,false,,Genérico,
362,SECClasS,2021-06-25T00:00:00.000+00:361,1.12,1,Complexos,,2,80,70,,,Co_80_70,Marine and waterways transport complexes,Complexos de transporte marítimo e fluvial,false,,Genérico,
363,SECClasS,2021-06-25T00:00:00.000+00:362,1.12,1,Complexos,,3,80,70,11,,Co_80_70_11,Cable ferry complexes,Complexos de ferries de cabo,false,,Genérico,
364,SECClasS,2021-06-25T00:00:00.000+00:363,1.12,1,Complexos,,3,80,70,13,,Co_80_70_13,Canal complexes,Complexos de canais,false,,Genérico,
365,SECClasS,2021-06-25T00:00:00.000+00:364,1.12,1,Complexos,,3,80,70,17,,Co_80_70_17,Container ports,Portos de contentores,false,,Genérico,
366,SECClasS,2021-06-25T00:00:00.000+00:365,1.12,1,Complexos,,3,80,70,23,,Co_80_70_23,Dry bulk ports,Portos de sólidos a granel,false,,Genérico,
367,SECClasS,2021-06-25T00:00:00.000+00:366,1.12,1,Complexos,,3,80,70,30,,Co_80_70_30,Fishing ports,Portos de pesca,false,,Genérico,
368,SECClasS,2021-06-25T00:00:00.000+00:367,1.12,1,Complexos,,3,80,70,36,,Co_80_70_36,Harbours,Portos,false,,Genérico,
369,SECClasS,2021-06-25T00:00:00.000+00:368,1.12,1,Complexos,,3,80,70,47,,Co_80_70_47,Liquid bulk ports,Portos de líquidos a granel,false,,Genérico,
370,SECClasS,2021-06-25T00:00:00.000+00:369,1.12,1,Complexos,,3,80,70,72,,Co_80_70_72,Roll-on/ roll-off ports,Portos de navios de carga ,false,,Genérico,
371,SECClasS,2021-06-25T00:00:00.000+00:370,1.12,1,Complexos,,3,80,70,77,,Co_80_70_77,Sea cruise ports,Portos marítimos de cruzeiros,false,,Genérico,
372,SECClasS,2021-06-25T00:00:00.000+00:371,1.12,1,Complexos,,3,80,70,78,,Co_80_70_78,Sea ferry ports,Portos de ferries marítimos,false,,Genérico,
373,SECClasS,2021-06-25T00:00:00.000+00:372,1.12,1,Complexos,,3,80,70,96,,Co_80_70_96,Waterway ferry complexes,Complexos de ferries de hidrovias,false,,Genérico,
374,SECClasS,2021-06-25T00:00:00.000+00:373,1.12,1,Complexos,,2,80,90,,,Co_80_90,Transport interchange complexes,Complexos de interfaces de transporte,false,,Genérico,
375,SECClasS,2021-06-25T00:00:00.000+00:374,1.12,1,Complexos,,1,90,,,,Co_90,Circulation and storage complexes,Complexos de transbordo e Armazenagem,false,,Genérico,
376,SECClasS,2021-06-25T00:00:00.000+00:375,1.12,1,Complexos,,2,90,50,,,Co_90_50,Storage complexes,Complexos de armazenagem,false,,Genérico,
377,SECClasS,2021-06-25T00:00:00.000+00:376,1.12,1,Complexos,,3,90,50,3,,Co_90_50_03,Ambient food storage complexes,Complexos de armazenagem de alimentos à temperatura ambiente,false,,Genérico,
378,SECClasS,2021-06-25T00:00:00.000+00:377,1.12,1,Complexos,,3,90,50,4,,Co_90_50_04,Arms storage complexes,Complexos de armazenagem de armas (paiois),false,,Genérico,
379,SECClasS,2021-06-25T00:00:00.000+00:378,1.12,1,Complexos,,3,90,50,15,,Co_90_50_15,Cold storage complexes,Complexos de armazenagem em frio,false,,Genérico,
380,SECClasS,2021-06-25T00:00:00.000+00:379,1.12,1,Complexos,,3,90,50,16,,Co_90_50_16,Complexes for the storage of human remains,Complexos para o armazenagem de restos mortais humanos,false,,Genérico,
381,SECClasS,2021-06-25T00:00:00.000+00:380,1.12,1,Complexos,,3,90,50,51,,Co_90_50_51,Military arsenals,Arsenais militares,false,,Genérico,
382,SECClasS,2021-06-25T00:00:00.000+00:381,1.12,1,Complexos,,3,90,50,52,,Co_90_50_52,Mineral storage complexes,Complexos de armazenagem de minerais,false,,Genérico,
383,SECClasS,2021-06-25T00:00:00.000+00:382,1.12,1,Complexos,,3,90,50,71,,Co_90_50_71,Refrigerated food storage complexes,Complexos de armazenagem de alimentos refrigerado ,false,,Genérico,
384,SECClasS,2021-06-25T00:00:00.000+00:383,1.12,1,Complexos,,3,90,50,77,,Co_90_50_77,Secure storage complexes,Complexos de armazenagem seguros,false,,Genérico,
385,SECClasS,2021-06-25T00:00:00.000+00:384,1.12,1,Complexos,,3,90,50,78,,Co_90_50_78,Self-storage complexes,Complexos de armazenagem temporário ,false,,Genérico,
386,SECClasS,2021-06-25T00:00:00.000+00:385,1.12,1,Complexos,,3,90,50,80,,Co_90_50_80,Solid fuel storage complexes,Complexos de armazenagem de combustível sólido,false,,Genérico,
387,SECClasS,2021-06-25T00:00:00.000+00:386,1.12,1,Complexos,,3,90,50,94,,Co_90_50_94,Warehouses,Armazéns,false,,Genérico,
388,SECClasS,2021-06-25T00:00:00.000+00:387,1.12,1,Complexos,,2,90,90,,,Co_90_90,Plant and control complexes,Complexos de monitorização e controlo de sistemas,false,,Genérico,
389,SECClasS,2021-06-25T00:00:00.000+00:388,1.12,1,Complexos,,3,90,90,50,,Co_90_90_50,Multiple services plant and equipment complexes,Complexos de fabricação e instalação de vários serviços ,false,,Genérico,
