Timestamp,Users_id,__v,_id,pesquisa_txt
2021-08-04T15:57:06.441Z,61014705970082f592719864,0,610ab8d28dc0043a28f4cf2f,porta
2021-08-08T10:05:51.216Z,61014705970082f592719864,0,610fac7fda06a23da8c63584,porta
2021-08-08T10:06:09.589Z,61014705970082f592719864,0,610fac91da06a23da8c63588,porta
2021-08-08T10:06:17.087Z,61014705970082f592719864,0,610fac99da06a23da8c6358c,Co_20
2021-08-08T10:26:42.360Z,61014705970082f592719864,0,610fb162958fd2474c2dd7f2,Co_20
2021-08-08T10:44:46.848Z,61014705970082f592719864,0,610fb59e4ed36370f081d009,Co_20
2021-08-08T11:39:48.134Z,61014705970082f592719864,0,610fc284a4b9a40ae8a5c467,Co_20_20_50
2021-08-09T00:55:54.128Z,61014705970082f592719864,0,61107d1a6dd72502e047cc4b,porta
2021-08-09T08:11:20.947Z,61014705970082f592719864,0,6110e3286dd72502e047cc57,porta
2021-08-09T08:11:50.739Z,61014705970082f592719864,0,6110e3466dd72502e047cc5b,/?
2021-08-09T08:11:50.939Z,61014705970082f592719864,0,6110e3466dd72502e047cc5f,\?
2021-08-09T08:13:41.140Z,61014705970082f592719864,0,6110e3b56dd72502e047cc63,chão
2021-08-09T08:13:53.495Z,61014705970082f592719864,0,6110e3c16dd72502e047cc67,porta
2021-08-09T08:16:56.282Z,61014705970082f592719864,0,6110e4786dd72502e047cc76,porta
2021-08-09T08:17:18.721Z,61014705970082f592719864,0,6110e48e6dd72502e047cc7a,porta
2021-08-09T08:17:32.645Z,61014705970082f592719864,0,6110e49c6dd72502e047cc7e,lesgislativos
2021-08-09T08:17:38.738Z,61014705970082f592719864,0,6110e4a26dd72502e047cc82,legislativos
2021-08-09T08:18:03.816Z,61014705970082f592719864,0,6110e4bb6dd72502e047cc86,legislativos
2021-08-09T08:20:44.612Z,61014705970082f592719864,0,6110e55c6dd72502e047cc8b,legislativo
2021-08-09T08:40:00.450Z,61014705970082f592719864,0,6110e9e06dd72502e047cc8f,porta
2021-08-09T08:40:26.304Z,61014705970082f592719864,0,6110e9fa6dd72502e047cc93,porta
2021-08-09T08:42:05.972Z,61014705970082f592719864,0,6110ea5d6dd72502e047cc97,porta
2021-08-09T08:42:29.893Z,61014705970082f592719864,0,6110ea756dd72502e047cc9b,porta
2021-08-09T08:42:44.662Z,61014705970082f592719864,0,6110ea846dd72502e047cc9f,porta
2021-08-09T08:42:52.614Z,61014705970082f592719864,0,6110ea8c6dd72502e047cca3,porta
2021-08-09T08:43:28.903Z,61014705970082f592719864,0,6110eab06dd72502e047cca7,porta
2021-08-09T08:43:51.894Z,61014705970082f592719864,0,6110eac76dd72502e047ccab,porta
2021-08-09T08:44:03.214Z,61014705970082f592719864,0,6110ead36dd72502e047ccaf,porta
2021-08-09T08:44:09.176Z,61014705970082f592719864,0,6110ead96dd72502e047ccb3,porta
2021-08-09T08:45:17.961Z,61014705970082f592719864,0,6110eb1d6dd72502e047ccb7,porta
2021-08-09T08:45:25.378Z,61014705970082f592719864,0,6110eb256dd72502e047ccbb,comp
2021-08-09T08:52:50.282Z,61014705970082f592719864,0,6110ece26dd72502e047ccc2,comp
2021-08-09T12:40:09.748Z,61014705970082f592719864,0,61112229085de978d86e2875,0
2021-08-13T09:46:17.322Z,61014705970082f592719864,0,61163f698c5a672a4cd20199,"Espaços médicos, de saúde, bem-estar e sanitários"
2021-08-13T12:31:56.370Z,61014705970082f592719864,0,6116663cceab0e9258bfed70,Armaz
2021-08-13T12:37:42.241Z,61014705970082f592719864,0,61166796ceab0e9258bfed74,Armaz
2021-08-13T12:38:16.961Z,61014705970082f592719864,0,611667b8ceab0e9258bfed78,Armaz
2021-08-13T12:43:02.689Z,61014705970082f592719864,0,611668d6bc7d133e4c728162,Armaz
2021-08-13T12:43:26.794Z,61014705970082f592719864,0,611668eebc7d133e4c728166,Armaz
2021-08-15T13:19:21.096Z,61014705970082f592719864,0,61191459e96adf6f6823ad20,Entidade
2021-08-15T13:19:31.007Z,61014705970082f592719864,0,61191463e96adf6f6823ad24,sanitárias
2021-08-15T14:30:51.075Z,61014705970082f592719864,0,6119251be96adf6f6823ad64,sanitárias
2021-08-15T14:33:25.886Z,61014705970082f592719864,0,611925b5e96adf6f6823ad68,sanitárias
2021-08-26T20:16:28.577Z,61014705970082f592719864,0,6127f69c8e705360b8be6f84,xwtr
2021-08-26T20:16:29.667Z,61014705970082f592719864,0,6127f69d8e705360b8be6f88,xwtr
2021-08-27T18:10:12.415Z,61014705970082f592719864,0,61292a84d65dba28e48aca07,Bacias de tranquilização
2021-08-27T18:10:19.428Z,61014705970082f592719864,0,61292a8bd65dba28e48aca0b,Bacias de tranquil
2021-08-27T18:10:20.905Z,61014705970082f592719864,0,61292a8cd65dba28e48aca0f,Bacias de tranqui
2021-08-27T18:10:24.661Z,61014705970082f592719864,0,61292a90d65dba28e48aca13,Complexos
2021-08-27T18:11:41.857Z,61014705970082f592719864,0,61292addd65dba28e48aca17,Complexos
2021-08-27T18:12:30.480Z,61014705970082f592719864,0,61292b0ed65dba28e48aca1b,Bacias de tranquilização
2021-08-27T18:13:08.283Z,61014705970082f592719864,0,61292b34d65dba28e48aca1f,Bacias de tranquilização
2021-08-30T14:40:51.637Z,61014705970082f592719864,0,612cedf370d3771f487f46c7,Complexos
2021-08-30T14:41:03.834Z,61014705970082f592719864,0,612cedff70d3771f487f46cb,C
2021-08-30T14:41:04.039Z,61014705970082f592719864,0,612cee0070d3771f487f46cf,Co
2021-08-30T14:41:04.150Z,61014705970082f592719864,0,612cee0070d3771f487f46d3,Com
2021-08-30T14:41:04.366Z,61014705970082f592719864,0,612cee0070d3771f487f46d7,Comp
2021-08-30T14:41:04.455Z,61014705970082f592719864,0,612cee0070d3771f487f46db,Compl
2021-08-30T14:41:04.560Z,61014705970082f592719864,0,612cee0070d3771f487f46df,Comple
2021-08-30T14:41:04.937Z,61014705970082f592719864,0,612cee0070d3771f487f46e3,Complex
2021-08-30T14:41:05.113Z,61014705970082f592719864,0,612cee0170d3771f487f46e7,Complexo
2021-08-30T14:41:05.285Z,61014705970082f592719864,0,612cee0170d3771f487f46eb,Complexos
2021-08-30T15:09:53.889Z,61014705970082f592719864,0,612cf4c170d3771f487f46ef,Complexo
2021-08-30T15:09:54.113Z,61014705970082f592719864,0,612cf4c270d3771f487f46f3,Complex
2021-08-30T15:09:54.550Z,61014705970082f592719864,0,612cf4c270d3771f487f46f9,Comple
2021-08-30T15:09:54.771Z,61014705970082f592719864,0,612cf4c270d3771f487f46fb,Compl
2021-08-30T15:09:55.646Z,61014705970082f592719864,0,612cf4c370d3771f487f46ff,Comple
2021-08-30T15:09:55.964Z,61014705970082f592719864,0,612cf4c370d3771f487f4703,Complex
2021-08-30T15:09:56.163Z,61014705970082f592719864,0,612cf4c470d3771f487f4707,Complexo
2021-08-30T15:09:56.375Z,61014705970082f592719864,0,612cf4c470d3771f487f470b,Complexos
2021-08-30T15:10:05.367Z,61014705970082f592719864,0,612cf4cd70d3771f487f470f,C
2021-08-30T15:10:06.014Z,61014705970082f592719864,0,612cf4ce70d3771f487f4717,Co
2021-08-30T15:10:06.266Z,61014705970082f592719864,0,612cf4ce70d3771f487f4719,Com
2021-08-30T15:10:06.592Z,61014705970082f592719864,0,612cf4ce70d3771f487f471f,Comp
2021-08-30T15:10:06.904Z,61014705970082f592719864,0,612cf4ce70d3771f487f4723,Compl
2021-08-30T15:10:07.095Z,61014705970082f592719864,0,612cf4cf70d3771f487f4725,Comple
2021-08-30T15:10:07.342Z,61014705970082f592719864,0,612cf4cf70d3771f487f4727,Complex
2021-08-30T15:10:07.627Z,61014705970082f592719864,0,612cf4cf70d3771f487f472d,Complexo
2021-08-30T15:10:07.802Z,61014705970082f592719864,0,612cf4cf70d3771f487f472f,Complexos
2021-08-30T15:10:11.461Z,61014705970082f592719864,0,612cf4d370d3771f487f4733,Complexos 
2021-08-30T15:11:12.250Z,61014705970082f592719864,0,612cf51070d3771f487f4739,Complexps
2021-08-30T15:11:12.492Z,61014705970082f592719864,0,612cf51070d3771f487f473b,Complexo
2021-08-30T15:11:12.770Z,61014705970082f592719864,0,612cf51070d3771f487f473f,Complexos
2021-08-30T15:11:12.996Z,61014705970082f592719864,0,612cf51070d3771f487f4743,Complex
2021-08-30T15:11:13.046Z,61014705970082f592719864,0,612cf51170d3771f487f4747,Complexp
2021-08-30T15:11:13.366Z,61014705970082f592719864,0,612cf51170d3771f487f474d,Co
2021-08-30T15:11:14.395Z,61014705970082f592719864,0,612cf51270d3771f487f474f,C
2021-08-30T15:11:14.597Z,61014705970082f592719864,0,612cf51270d3771f487f4753,Complexp
2021-08-30T15:11:15.636Z,61014705970082f592719864,0,612cf51370d3771f487f4757,Comple
2021-08-30T15:11:18.832Z,61014705970082f592719864,0,612cf51670d3771f487f475f,Compl
2021-08-30T15:11:19.079Z,61014705970082f592719864,0,612cf51770d3771f487f4761,Com
2021-08-30T15:11:19.273Z,61014705970082f592719864,0,612cf51770d3771f487f4763,Comp
2021-08-30T15:11:32.955Z,61014705970082f592719864,0,612cf52470d3771f487f476b,Complexos
2021-08-30T15:11:50.358Z,61014705970082f592719864,0,612cf53670d3771f487f476f,Complexo
2021-08-30T15:12:14.783Z,61014705970082f592719864,0,612cf54e70d3771f487f4773,Complexo
2021-08-30T15:13:14.227Z,61014705970082f592719864,0,612cf58a70d3771f487f4777,Complexos
2021-08-30T15:13:22.277Z,61014705970082f592719864,0,612cf59270d3771f487f477b,C
2021-08-30T15:13:23.125Z,61014705970082f592719864,0,612cf59370d3771f487f4787,Co
2021-08-30T15:13:23.438Z,61014705970082f592719864,0,612cf59370d3771f487f4789,Com
2021-08-30T15:13:23.668Z,61014705970082f592719864,0,612cf59370d3771f487f478b,Comp
2021-08-30T15:13:24.037Z,61014705970082f592719864,0,612cf59470d3771f487f478d,Compl
2021-08-30T15:13:24.260Z,61014705970082f592719864,0,612cf59470d3771f487f478f,Comple
2021-08-30T15:13:24.592Z,61014705970082f592719864,0,612cf59470d3771f487f4795,Complex
2021-08-30T15:13:24.831Z,61014705970082f592719864,0,612cf59470d3771f487f4797,Complexo
2021-08-30T15:13:25.152Z,61014705970082f592719864,0,612cf59570d3771f487f479b,Complexos
2021-08-30T15:18:03.731Z,61014705970082f592719864,0,612cf6ab70d3771f487f479f,Complexos
2021-08-30T15:18:22.511Z,61014705970082f592719864,0,612cf6be70d3771f487f47a3,Complexo
2021-08-30T15:18:22.917Z,61014705970082f592719864,0,612cf6be70d3771f487f47a7,Complexos
2021-08-30T15:18:29.146Z,61014705970082f592719864,0,612cf6c570d3771f487f47ab,C
2021-08-30T15:18:29.841Z,61014705970082f592719864,0,612cf6c570d3771f487f47b7,Co
2021-08-30T15:18:30.217Z,61014705970082f592719864,0,612cf6c670d3771f487f47b9,Com
2021-08-30T15:18:30.476Z,61014705970082f592719864,0,612cf6c670d3771f487f47bb,Comp
2021-08-30T15:18:30.723Z,61014705970082f592719864,0,612cf6c670d3771f487f47bd,Compl
2021-08-30T15:18:31.106Z,61014705970082f592719864,0,612cf6c770d3771f487f47c1,Comple
2021-08-30T15:18:31.507Z,61014705970082f592719864,0,612cf6c770d3771f487f47c5,Complex
2021-08-30T15:18:31.910Z,61014705970082f592719864,0,612cf6c770d3771f487f47c7,Complexo
2021-08-30T15:19:37.223Z,61014705970082f592719864,0,612cf70970d3771f487f47cb,Complexos
2021-08-30T15:19:42.110Z,61014705970082f592719864,0,612cf70e70d3771f487f47cf,Complexos
2021-08-30T15:20:35.485Z,61014705970082f592719864,0,612cf74370d3771f487f47d3,Complexos
2021-08-30T15:20:39.726Z,61014705970082f592719864,0,612cf74770d3771f487f47d7,Complexo
2021-08-30T15:20:40.076Z,61014705970082f592719864,0,612cf74870d3771f487f47db,Complexos
2021-08-30T15:22:07.797Z,61014705970082f592719864,0,612cf79f70d3771f487f47df,Complexo
2021-08-30T15:22:08.050Z,61014705970082f592719864,0,612cf7a070d3771f487f47e3,Complexos
2021-08-30T15:22:09.570Z,61014705970082f592719864,0,612cf7a170d3771f487f47e7,Complexo
2021-08-30T15:22:09.878Z,61014705970082f592719864,0,612cf7a170d3771f487f47eb,Complex
2021-08-30T15:22:09.987Z,61014705970082f592719864,0,612cf7a170d3771f487f47ef,Complexs
2021-08-30T15:22:11.262Z,61014705970082f592719864,0,612cf7a370d3771f487f47f3,Complex
2021-08-30T15:22:11.755Z,61014705970082f592719864,0,612cf7a370d3771f487f47f7,Complexo
2021-08-30T15:22:12.040Z,61014705970082f592719864,0,612cf7a470d3771f487f47fb,Complexos
2021-08-30T15:22:54.904Z,61014705970082f592719864,0,612cf7ce70d3771f487f47ff,q
2021-08-30T15:22:57.637Z,61014705970082f592719864,0,612cf7d170d3771f487f4803,qa
2021-08-30T15:22:58.024Z,61014705970082f592719864,0,612cf7d270d3771f487f4807,qae
2021-08-30T15:22:59.854Z,61014705970082f592719864,0,612cf7d370d3771f487f480b,qa
2021-08-30T15:23:00.144Z,61014705970082f592719864,0,612cf7d470d3771f487f480f,q
2021-08-30T15:23:02.114Z,61014705970082f592719864,0,612cf7d670d3771f487f4813,c
2021-08-30T15:23:02.875Z,61014705970082f592719864,0,612cf7d670d3771f487f481f,co
2021-08-30T15:23:03.151Z,61014705970082f592719864,0,612cf7d770d3771f487f4821,com
2021-08-30T15:23:03.392Z,61014705970082f592719864,0,612cf7d770d3771f487f4823,comp
2021-08-30T15:23:03.629Z,61014705970082f592719864,0,612cf7d770d3771f487f4825,compl
2021-08-30T15:23:03.988Z,61014705970082f592719864,0,612cf7d770d3771f487f4827,comple
2021-08-30T15:23:55.046Z,61014705970082f592719864,0,612cf80b70d3771f487f482b,comple
2021-08-30T15:23:56.504Z,61014705970082f592719864,0,612cf80c70d3771f487f482f,complex
2021-08-30T15:25:59.499Z,61014705970082f592719864,0,612cf88770d3771f487f4833,P
2021-08-30T15:25:59.671Z,61014705970082f592719864,0,612cf88770d3771f487f4837,Pq
2021-08-30T15:25:59.886Z,61014705970082f592719864,0,612cf88770d3771f487f483b,Pa
2021-08-30T15:26:00.052Z,61014705970082f592719864,0,612cf88870d3771f487f4841,Par
2021-08-30T15:26:00.666Z,61014705970082f592719864,0,612cf88870d3771f487f4843,P
2021-08-30T15:26:00.845Z,61014705970082f592719864,0,612cf88870d3771f487f4847,Parq
2021-08-30T15:26:01.105Z,61014705970082f592719864,0,612cf88970d3771f487f484b,Parqu
2021-08-30T15:26:01.511Z,61014705970082f592719864,0,612cf88970d3771f487f484f,Parque
2021-08-30T15:26:02.669Z,61014705970082f592719864,0,612cf88a70d3771f487f4853,Parque 
2021-08-30T15:26:03.616Z,61014705970082f592719864,0,612cf88b70d3771f487f4857,Parque e
2021-08-30T15:26:03.851Z,61014705970082f592719864,0,612cf88b70d3771f487f485b,Parque em
2021-08-30T15:26:04.259Z,61014705970082f592719864,0,612cf88c70d3771f487f485f,Parque emp
2021-08-30T15:26:04.472Z,61014705970082f592719864,0,612cf88c70d3771f487f4863,Parque empr
2021-08-30T15:26:04.702Z,61014705970082f592719864,0,612cf88c70d3771f487f4867,Parque empre
2021-08-30T15:26:04.948Z,61014705970082f592719864,0,612cf88c70d3771f487f486b,Parque empres
2021-08-30T15:26:06.112Z,61014705970082f592719864,0,612cf88e70d3771f487f486f,Parque empresá
2021-08-30T15:26:06.378Z,61014705970082f592719864,0,612cf88e70d3771f487f4873,Parque empresár
2021-08-30T15:26:16.659Z,61014705970082f592719864,0,612cf89870d3771f487f4877,p
2021-08-30T15:26:18.937Z,61014705970082f592719864,0,612cf89a70d3771f487f487b,P
2021-08-30T15:26:19.233Z,61014705970082f592719864,0,612cf89b70d3771f487f4883,Pa
2021-08-30T15:26:19.270Z,61014705970082f592719864,0,612cf89b70d3771f487f4885,Par
2021-08-30T15:26:19.287Z,61014705970082f592719864,0,612cf89b70d3771f487f4887,Parq
2021-08-30T15:26:19.414Z,61014705970082f592719864,0,612cf89b70d3771f487f488d,Parqu
2021-08-30T15:26:19.424Z,61014705970082f592719864,0,612cf89b70d3771f487f488f,Parque
2021-08-30T15:26:22.498Z,61014705970082f592719864,0,612cf89e70d3771f487f4893,Parque 
2021-08-30T15:26:23.177Z,61014705970082f592719864,0,612cf89f70d3771f487f4897,Parque e
2021-08-30T15:26:23.288Z,61014705970082f592719864,0,612cf89f70d3771f487f489b,Parque em
2021-08-30T15:26:32.728Z,61014705970082f592719864,0,612cf8a870d3771f487f489f,Parque
2021-08-30T15:26:48.012Z,61014705970082f592719864,0,612cf8b870d3771f487f48a3,Parques
2021-08-30T15:26:54.380Z,61014705970082f592719864,0,612cf8be70d3771f487f48a7,Parques 
2021-08-30T15:26:54.519Z,61014705970082f592719864,0,612cf8be70d3771f487f48ab,Parques e
2021-08-30T15:26:54.784Z,61014705970082f592719864,0,612cf8be70d3771f487f48af,Parques em
2021-08-30T15:28:27.450Z,61014705970082f592719864,0,612cf91b70d3771f487f48b3,Parques em
2021-08-30T15:29:19.021Z,61014705970082f592719864,0,612cf94f70d3771f487f48b7,Parques em
2021-08-30T15:29:29.120Z,61014705970082f592719864,0,612cf95970d3771f487f48bb,Parques em
2021-08-30T15:29:32.330Z,61014705970082f592719864,0,612cf95c70d3771f487f48bf,Parques e
2021-08-30T15:29:33.918Z,61014705970082f592719864,0,612cf95d70d3771f487f48c3,Parques el
2021-08-30T15:29:34.731Z,61014705970082f592719864,0,612cf95e70d3771f487f48c7,Parques e
2021-08-30T15:29:35.266Z,61014705970082f592719864,0,612cf95f70d3771f487f48cb,Parques
2021-08-30T15:29:35.430Z,61014705970082f592719864,0,612cf95f70d3771f487f48cf,Parque
2021-08-30T15:29:35.460Z,61014705970082f592719864,0,612cf95f70d3771f487f48d5,Parqu
2021-08-30T15:29:35.473Z,61014705970082f592719864,0,612cf95f70d3771f487f48d7,Parq
2021-08-30T15:29:35.541Z,61014705970082f592719864,0,612cf95f70d3771f487f48db,Par
2021-08-30T15:29:35.638Z,61014705970082f592719864,0,612cf95f70d3771f487f48e1,Parques
2021-08-30T15:29:35.838Z,61014705970082f592719864,0,612cf95f70d3771f487f48e5,Pa
2021-08-30T15:29:36.509Z,61014705970082f592719864,0,612cf96070d3771f487f48e7,P
2021-08-30T15:29:37.187Z,61014705970082f592719864,0,612cf96170d3771f487f48ed,Co
2021-08-30T15:29:38.026Z,61014705970082f592719864,0,612cf96270d3771f487f48f5,C
2021-08-30T15:29:38.464Z,61014705970082f592719864,0,612cf96270d3771f487f48fb,Com
2021-08-30T15:29:38.715Z,61014705970082f592719864,0,612cf96270d3771f487f48fd,Comp
2021-08-30T15:29:38.914Z,61014705970082f592719864,0,612cf96270d3771f487f48ff,Compl
2021-08-30T15:29:39.122Z,61014705970082f592719864,0,612cf96370d3771f487f4903,Complex
2021-08-30T15:29:39.330Z,61014705970082f592719864,0,612cf96370d3771f487f4905,Comple
2021-08-30T15:29:39.746Z,61014705970082f592719864,0,612cf96370d3771f487f4909,Complexo
2021-08-30T15:29:39.960Z,61014705970082f592719864,0,612cf96370d3771f487f490b,Complexos
2021-08-30T15:30:39.590Z,61014705970082f592719864,0,612cf99f70d3771f487f490f,C
2021-08-30T15:30:40.457Z,61014705970082f592719864,0,612cf9a070d3771f487f491b,Co
2021-08-30T15:30:40.669Z,61014705970082f592719864,0,612cf9a070d3771f487f491d,Com
2021-08-30T15:30:40.880Z,61014705970082f592719864,0,612cf9a070d3771f487f491f,Comp
2021-08-30T15:30:41.117Z,61014705970082f592719864,0,612cf9a170d3771f487f4921,Compl
2021-08-30T15:30:41.556Z,61014705970082f592719864,0,612cf9a170d3771f487f4923,Comple
2021-08-30T15:30:41.757Z,61014705970082f592719864,0,612cf9a170d3771f487f492b,Complexi
2021-08-30T15:30:42.089Z,61014705970082f592719864,0,612cf9a270d3771f487f492d,Complex
2021-08-30T15:30:42.091Z,61014705970082f592719864,0,612cf9a270d3771f487f492f,Complexis
2021-08-30T15:30:42.158Z,61014705970082f592719864,0,612cf9a270d3771f487f4933,Complexi
2021-08-30T15:30:42.528Z,61014705970082f592719864,0,612cf9a270d3771f487f4937,Complex
2021-08-30T15:30:42.963Z,61014705970082f592719864,0,612cf9a270d3771f487f493b,Complexi
2021-08-30T15:30:43.181Z,61014705970082f592719864,0,612cf9a370d3771f487f493f,Complexiq
2021-08-30T15:30:43.541Z,61014705970082f592719864,0,612cf9a370d3771f487f4943,Complexi
2021-08-30T15:30:43.937Z,61014705970082f592719864,0,612cf9a370d3771f487f4947,Complex
2021-08-30T15:30:45.099Z,61014705970082f592719864,0,612cf9a570d3771f487f494b,Complexo
2021-08-30T15:30:45.351Z,61014705970082f592719864,0,612cf9a570d3771f487f494f,Complexos
2021-08-30T15:31:04.810Z,61014705970082f592719864,0,612cf9b870d3771f487f4953,C
2021-08-30T15:31:05.469Z,61014705970082f592719864,0,612cf9b970d3771f487f495f,Co
2021-08-30T15:31:05.730Z,61014705970082f592719864,0,612cf9b970d3771f487f4961,Com
2021-08-30T15:31:05.947Z,61014705970082f592719864,0,612cf9b970d3771f487f4963,Comp
2021-08-30T15:31:06.180Z,61014705970082f592719864,0,612cf9ba70d3771f487f4965,Compl
2021-08-30T15:31:06.403Z,61014705970082f592719864,0,612cf9ba70d3771f487f4967,Comple
2021-08-30T15:31:06.883Z,61014705970082f592719864,0,612cf9ba70d3771f487f496b,Complex
