idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
1376,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,70,30,45,,En_70_30_45,Low-voltage electricity substations,Subestações de eletricidade de alta tensão,false,,Genérico,
1377,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,70,30,60,,En_70_30_60,Overhead power distribution lines,Subestações de eletricidade de baixa tensão,false,,Genérico,
1378,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,70,30,90,,En_70_30_90,Underground electricity transmission lines,Linhas de distribuição de energia aéreas,false,,Genérico,
1379,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,75,,,,En_75,"Communications, security, safety and protection entities",Linhas de transmissão de eletricidade subterrâneas,false,,Genérico,
1380,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,10,,,En_75_10,Communication entities,"Entidades de comunicação, segurança e proteção",false,,Genérico,
1381,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,10,10,,En_75_10_10,Broadcast communications buildings,Entidades de comunicação,false,,Genérico,
1382,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,10,16,,En_75_10_16,Broadcast communications masts and towers,Edifícios de comunicação de transmissão,false,,Genérico,
1383,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,10,20,,En_75_10_20,Data centres,Antenas e torres de comunicação,false,,Genérico,
1384,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,30,,,En_75_30,Signalling entities,Centro de processamento de dados,false,,Genérico,
1385,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,30,10,,En_75_30_10,Peer-to-peer communications buildings,Entidades de sinalização,false,,Genérico,
1386,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,30,18,,En_75_30_18,Peer-to-peer communications networks,Edifícios de comunicação ponto a ponto,false,,Genérico,
1387,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,30,78,,En_75_30_78,Signalling control centres,Redes de comunicação ponto a ponto,false,,Genérico,
1388,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,40,,,En_75_40,Security systems entities,Centros de controlo de sinalização,false,,Genérico,
1389,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,50,,,En_75_50,Safety and protection entities,Entidades de sistemas de segurança,false,,Genérico,
1390,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,60,,,En_75_60,Environmental safety entities,Entidades de segurança e proteção,false,,Genérico,
1391,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,70,,,En_75_70,Control and management entities,Entidades de segurança ambiental,false,,Genérico,
1392,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,75,70,60,,En_75_70_60,Operational control centres,Entidades de controlo e gestão,false,,Genérico,
1393,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,75,80,,,En_75_80,Protection entities,Centros de controlo operacional,false,,Genérico,
1394,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,80,,,,En_80,Transport entities,Entidades de proteção,false,,Genérico,
1395,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,5,,,En_80_05,Aerospace entities,Entidades de transporte,false,,Genérico,
1396,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,5,1,,En_80_05_01,Air traffic control towers,Entidades aeroespaciais,false,,Genérico,
1397,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,5,2,,En_80_05_02,Aircraft hangars,Torres de controlo de tráfego aéreo,false,,Genérico,
1398,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,5,60,,En_80_05_60,Passenger terminal buildings,Hangares de aeronaves,false,,Genérico,
1399,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,20,,,En_80_20,Cable transport entities,Edifícios do terminal de passageiros,false,,Genérico,
1400,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,20,11,,En_80_20_11,Cable car entities,Entidades de transportes teleféricos ,false,,Genérico,
1401,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,20,12,,En_80_20_12,Cable car stations,Entidades de transportes teleféricos ,false,,Genérico,
1402,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,20,86,,En_80_20_86,Suspended cableways,Estações de carruagens teleférico,false,,Genérico,
1403,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,35,,,En_80_35,Road entities,Teleféricos suspensos,false,,Genérico,
1404,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,1,,En_80_35_01,Access roads,Entidades rodoviárias,false,,Genérico,
1405,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,5,,En_80_35_05,Bus lanes,Estradas de acesso,false,,Genérico,
1406,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,7,,En_80_35_07,Bus maintenance depots,Faixa de circulação de autocarro,false,,Genérico,
1407,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,9,,En_80_35_09,Bus and coach stations,Depósitos de manutenção de autocarros,false,,Genérico,
1408,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,34,,En_80_35_34,Guided bus lanes,Estações de autocarros,false,,Genérico,
1409,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,35,,En_80_35_35,Highway maintenance depots,Elétricos ,false,,Genérico,
1410,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,38,,En_80_35_38,Highway service stations,Depósitos de manutenção de rodovias ,false,,Genérico,
1411,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,56,,En_80_35_56,Motorways,Estações de serviço rodoviário,false,,Genérico,
1412,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,67,,En_80_35_67,Private roads,Autoestradas,false,,Genérico,
1413,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,74,,En_80_35_74,Roads,Estradas privadas,false,,Genérico,
1414,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,77,,En_80_35_77,Service area buildings,Estradas,false,,Genérico,
1415,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,88,,En_80_35_88,Tollgates,Edifícios de área de serviço,false,,Genérico,
1416,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,89,,En_80_35_89,Tracks,Portagens,false,,Genérico,
1417,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,35,90,,En_80_35_90,Truck maintenance depots,Pistas,false,,Genérico,
1418,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,40,,,En_80_40,Pathways,Depósitos de manutenção de camiões,false,,Genérico,
1419,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,8,,En_80_40_08,Bridleways,Caminhos,false,,Genérico,
1420,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,10,,En_80_40_10,Byways,Trilhos equestres,false,,Genérico,
1421,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,20,,En_80_40_20,Cycle pathways,Caminhos,false,,Genérico,
1422,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,30,,En_80_40_30,Footpaths,Ciclovias,false,,Genérico,
1423,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,37,,En_80_40_37,Hiking paths,Caminhos pedestres,false,,Genérico,
1424,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,66,,En_80_40_66,Promenades,Trilhos pedestres,false,,Genérico,
1425,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,70,,En_80_40_70,Rambler ways,Passeios,false,,Genérico,
1426,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,40,90,,En_80_40_90,Trails,Caminhos rurais,false,,Genérico,
1427,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,45,,,En_80_45,Vehicle storage entities,Trilhos ,false,,Genérico,
1428,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,8,,En_80_45_08,Bus parks,Entidades de armazenagem de veículos,false,,Genérico,
1429,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,11,,En_80_45_11,Car garaging entities,Parques de autocarros,false,,Genérico,
1430,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,17,,En_80_45_17,Coach parks,Entidades de garagens de automóveis,false,,Genérico,
1431,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,55,,En_80_45_55,Multistorey vehicle parks,Parques de autocarros (de longo curso),false,,Genérico,
1432,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,85,,En_80_45_85,Surface vehicle parks,Parques de estacionamento multi-piso ,false,,Genérico,
1433,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,89,,En_80_45_89,Truck parks,Parques de estacionamento de superfície,false,,Genérico,
1434,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,45,92,,En_80_45_92,Underground vehicle parks,Parques de camiões,false,,Genérico,
1435,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,50,,,En_80_50,Railway entities,Parques subterrâneos de veículos ,false,,Genérico,
1436,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,53,,En_80_50_53,Monorail entities,Entidades ferroviárias,false,,Genérico,
1437,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,58,,En_80_50_58,Platforms,Entidades de monocarril,false,,Genérico,
1438,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,60,,En_80_50_60,Rack rail maintenance buildings,Plataformas,false,,Genérico,
1439,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,62,,En_80_50_62,Rack railways track entities,Edifícios de manutenção de ferrovias de cremalheira,false,,Genérico,
1440,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,64,,En_80_50_64,Rail distribution depots,Entidades ferroviárias de cremalheira,false,,Genérico,
1441,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,68,,En_80_50_68,Rail marshalling entities,Depósito de distribuição ferroviária ,false,,Genérico,
1442,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,71,,En_80_50_71,Railway corridors,Entidades de organização ferroviária,false,,Genérico,
1443,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,74,,En_80_50_74,Railway stations,Corredores ferroviários,false,,Genérico,
1444,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,76,,En_80_50_76,Railway sidings,Estações ferroviárias,false,,Genérico,
1445,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,78,,En_80_50_78,Rolling stock depots,Ramais ferroviários,false,,Genérico,
1446,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,83,,En_80_50_83,Station buildings,Armazém de material circulante ferroviário ,false,,Genérico,
1447,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,86,,En_80_50_86,Track maintenance depots,Edifícios de estações ferroviárias,false,,Genérico,
1448,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,87,,En_80_50_87,Trackside circuit breaker equipment buildings,Armazéns de rastreamento e manutenção ,false,,Genérico,
1449,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,88,,En_80_50_88,Train maintenance depots,Corta circuitos de via,false,,Genérico,
1450,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,90,,En_80_50_90,Tramways,Depósitos de manutenção de composições ,false,,Genérico,
1451,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,94,,En_80_50_94,Underground railway stations,Elétricos ,false,,Genérico,
1452,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,95,,En_80_50_95,Wagon decontamination buildings,Estações ferroviárias subterrâneas,false,,Genérico,
1453,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,50,97,,En_80_50_97,Wagon maintenance buildings,Edifícios de descontaminação de camiões,false,,Genérico,
1454,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,70,,,En_80_70,Marine and waterways transport entities,Edifícios de manutenção de camiões,false,,Genérico,
1455,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,6,,En_80_70_06,Barge loading terminals,Entidades de transporte marítimo e hidroviário,false,,Genérico,
1456,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,11,,En_80_70_11,Canal channels,Terminais de carregamento de cargueiros,false,,Genérico,
1457,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,15,,En_80_70_15,Canal locks,Canais de vias navegáveis,false,,Genérico,
1458,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,46,,En_80_70_46,Lake passenger terminals,Eclusas,false,,Genérico,
1459,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,50,,En_80_70_50,Marinas,Terminais de passageiros no lago ,false,,Genérico,
1460,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,70,71,,En_80_70_71,River passenger terminals,Marinas,false,,Genérico,
1461,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,90,,,En_80_90,Transport hub entities,Terminais fluviais de passageiros ,false,,Genérico,
1462,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,90,30,,En_80_90_30,Freight depots,Entidades de transporte,false,,Genérico,
1463,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,90,66,,En_80_90_66,Rail freight entities,Armazéns de carga,false,,Genérico,
1464,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,90,73,,En_80_90_73,Road freight depots,Entidades de transporte ferroviário de carga,false,,Genérico,
1465,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,90,90,,En_80_90_90,Transport interchanges,Depósitos de transporte ferroviário de carga,false,,Genérico,
1466,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,94,,,En_80_94,Bridges,Intercâmbios de transporte ,false,,Genérico,
1467,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,94,30,,En_80_94_30,Fixed bridges,Pontes,false,,Genérico,
1468,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,94,50,,En_80_94_50,Moveable bridges,Pontes fixas,false,,Genérico,
1469,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,80,96,,,En_80_96,Tunnels and shafts,Pontes móveis,false,,Genérico,
1470,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,20,,En_80_96_20,Drift tunnels,Túneis e poços,false,,Genérico,
1471,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,46,,En_80_96_46,Lined drift tunnels,Túneis de escavação ,false,,Genérico,
1472,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,49,,En_80_96_49,Lined tunnels,Túneis de escavação com revestimento,false,,Genérico,
1473,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,80,,En_80_96_80,Shafts,Túneis com revestimento,false,,Genérico,
1474,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,90,,En_80_96_90,Tunnels,Poços,false,,Genérico,
1475,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,91,,En_80_96_91,Tunnel portals,Túneis,false,,Genérico,
1476,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,80,96,92,,En_80_96_92,Underpasses,Portais de túneis ,false,,Genérico,
1477,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,90,,,,En_90,"Circulation, storage and general entities",Passagens subterrâneas,false,,Genérico,
1478,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,90,10,,,En_90_10,Circulation entities,Entidades gerais de circulação e armazenagem,false,,Genérico,
1479,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,10,2,,En_90_10_02,Access stairways and walkways,Entidades de circulação,false,,Genérico,
1480,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,10,62,,En_90_10_62,Pedestrianized areas,Escadas e passeio de acesso,false,,Genérico,
1481,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,10,77,,En_90_10_77,External service areas,Áreas pedonais,false,,Genérico,
1482,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,90,30,,,En_90_30,Construction entities,Áreas de serviço externas,false,,Genérico,
1483,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,30,15,,En_90_30_15,Construction sites,Entidades de construção,false,,Genérico,
1484,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,30,95,,En_90_30_95,Work areas,Estaleiros de obras,false,,Genérico,
1485,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,90,50,,,En_90_50,Storage entities,Áreas de trabalho,false,,Genérico,
1486,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,2,,En_90_50_02,Agricultural storage buildings,Entidades de armazenagem,false,,Genérico,
1487,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,3,,En_90_50_03,Agricultural storage silos,Edifícios de armazenagem agrícola,false,,Genérico,
1488,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,28,,En_90_50_28,Explosives stores,Silos de armazenagem agrícola,false,,Genérico,
1489,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,50,,En_90_50_50,Manufacturing tanks and silos,Paiois,false,,Genérico,
1490,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,53,,En_90_50_53,Mineral storage silos,Tanques de fabricação e silos,false,,Genérico,
1491,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,55,,En_90_50_55,Motor vehicle storage entities,Silos de armazenagem mineral,false,,Genérico,
1492,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,68,,En_90_50_68,Refrigerated container storage entities,Entidades de armazenagem de veículos motorizados,false,,Genérico,
1493,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,75,,En_90_50_75,Salt storage barns,Entidades de armazenagem de contetores refrigerados,false,,Genérico,
1494,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,50,80,,En_90_50_80,Storage buildings,Armazéns de sal,false,,Genérico,
1495,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,90,90,,,En_90_90,Plant and control entities,Armazéns ,false,,Genérico,
1496,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,9,,En_90_90_09,Buried services routes,Entidades de fabricação e controlo,false,,Genérico,
1497,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,11,,En_90_90_11,Cable routes,Serviços de escavação subterrâneas,false,,Genérico,
1498,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,27,,En_90_90_27,Environment monitoring buildings,Rotas de cabos,false,,Genérico,
1499,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,33,,En_90_90_33,Gauge houses,Edifícios de monitorização ambiental,false,,Genérico,
1500,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,35,,En_90_90_35,Gauging station buildings,Estações de medição ,false,,Genérico,
1501,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,50,,En_90_90_50,Mechanical services buildings,Edifícios da estação de medição,false,,Genérico,
1502,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,64,,En_90_90_64,Plant and equipment buildings,Edifícios de reparação mecânica,false,,Genérico,
1503,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,68,,En_90_90_68,Pump houses,Edifícios de fabricação e equipamentos,false,,Genérico,
1504,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,90,90,80,,En_90_90_80,Services routes,Estações de bombagem,false,,Genérico,
,,,,,,,,,,,,,,Rotas de serviços,,,,
